Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Fabbaloo,@fabbaloo,2024-09-19T18:00:14.000Z,Prusa Research Releases Firmware Updates for 7-Year-Old 3D Printers  https:// earch-releases-firmware-updates-for-7-year-old-3d-printers?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=fabbaloo … #3DPrinting #AdditiveManufacturing,0,0,0,0
Metal AM,@MetalAMMag,2024-11-15T14:00:25.000Z,. @TRUMPF_News  will showcase its updated TruPrint 3000 at  @formnext_expo  -  https:// case-upgraded-truprint-3000-at-formnext-2024/ … #additivemanufacturing #3dprinting #automotive #aerospace,0,2,0,95
America Makes,@AmericaMakes,2024-12-09T13:50:34.000Z,"Great interview,  @ybiTweets ! We remain hopeful that this funding opportunity comes through helping to bring new jobs and further expand innovative  #additivemanufacturing  technologies in NE Ohio to benefit the  #aerospace  and  #defense  industries.",0,5,0,82
International Fastener Expo,@FastenerShow,2024-08-27T20:07:01.000Z, Explore the cutting-edge innovations shaping tomorrow's space missions! NASA's  #AdditiveManufacturing  Project is revolutionizing the future for both the agency and industry rocket makers:,0,1,0,43
日本3Dプリンター株式会社,@nihon3dprinter,2024-12-20T01:00:00.000Z,"【出展情報】TCT Japan 2025・東京ビッグサイト
2025年1月29日（水）～1月31日（金）の3日間開催 
【場所】 #東京ビッグサイト 【ブース番号】東3ホール3P-16 #3Dプリンタ #additivemanufacturing #展示会 #TCT #TCTJapan  
詳細： https://",0,0,0,0
3DX Industries Inc.,@3DXIndustries,2024-10-08T09:22:25.000Z,Key differences explained between Subtractive & Additive Manufacturing by the our  $DDDX  CEO who’s been in the business for 40+ years (in the Additive space for over a decade!!!)  #3dprinter #3dprinting #additivemanufacturing #cnc #maker,0,17,10,1567
Beacon,@BeaconScanner,2024-09-19T00:59:48.000Z,Revolutionizing Defense: Supernova's 3D Printing Technology Paves the Way for Next-Gen Energetic Materials. https:// 9/16/startup-to-produce-energetic-materials-with-3d-printers … #3DPrinting #3DScanning #AdditiveManufacturing #Technology #Innovation #Manufacturing #Engineering #beaconscanner,0,1,1,149
Metal AM,@MetalAMMag,2024-09-10T13:00:26.000Z,. @EOS3DPrinting  has announced plans to expand the assembly of its EOS M 290 metal Additive Manufacturing machine at its Pflugerville facility - https:// us-production-of-its-eos-m290-metal-additive-manufacturing-machine/ … #additivemanufacturing #3dprinting #manufacturing #equipment,0,2,0,141
Fedor Antonov,@FedorAntonov1,2024-11-06T08:41:26.000Z,"How do human-made structures differ from natural structures?
Natural structures are grown, handmade structures are built.
Here's a beautiful example of a ""grown-built"" structure: https:// #manufacturing #nature #additivemanufacturing @FullGrownFuture",0,2,0,37
3D-grenzenlos Magazin,@3Dgrenzenlos,2024-12-05T12:16:12.000Z,Aurora Labs: Vertrag über 319.000 AUD mit dem australischen Verteidigungsministerium für 3D-gedruckte Antriebssysteme  https:// ss/aurora-labs-3d-gedrucktes-antriebssystem-militaer-271134803/ … #3dprint #3dprinting #3ddruck #additivemanufacturing #additivefertigung #3dmetalldruck #metalprint #luftfahrt #auroralabs @AuroraLabs3d,0,3,0,32
Nitin Patil,@nittinpatil,2024-09-11T10:16:34.000Z,"Formlabs Expands its SLA, SLS Ecosystem with New Materials, Post-Processing Tools https:// ds-its-sla-sls-ecosystem-with-new-materials-post-processing-tools/ …  via  @dailycadcam @formlabs #SLA #SLS #PostProcessing #Metal3DPrinting #AdditiveManufacturing #CAM #3DPrintingMaterials #Resin",0,0,0,0
R&D 100 Awards,@RD100Awards,2024-09-09T18:33:05.000Z,Producing glass objects typically requires the use of temperatures well above 1000°C to generate a stable part.  @MITLL 's innovative approach allows  #AdditiveManufacturing  of multimaterial glass items without the need for costly high-temperature processing techniques.  #RD100,0,0,0,0
Raise3D Technologies,@Raise3D,2024-10-15T16:00:33.000Z,"Raise3D's MetalFuse is a series of products consisting of Forge1, S200-C, and D200-E, which together provide a full production solution. 
Learn more!  https:// Check out the Forge 1, metal FFF printer:  https:// #Raise3D #additivemanufacturing #AM",0,0,0,0
Nitin Patil,@nittinpatil,2024-10-17T08:47:35.000Z,Lithoz Launches CeraFab System S320 LCM Printer  https:// s-cerafab-system-s320-lcm-printer/ …  via  @dailycadcam @LithozAustria #Ceramic3DPrinting #AdditiveManufacturing #CeraFabSystemS320 #LCM3DPrinter #CAM #Formnext,0,0,0,0
Home of Foundry - powered by GIESSEREI,@GIESSEREI_BDG,2024-11-21T07:00:00.000Z,Formnext stärkt Führungsteam: Christoph Stüker und Sascha Wenzler übernehmen die Doppelspitze der Weltleitmesse für Additive Manufacturing! Mehr dazu auf Home of Foundry:  https:// wird-ab-november-2024-von-einem-fuhrungsduo-geleitet-2364 … #AdditiveManufacturing #Formnext #3DPrinting #AMInnovation #Leadership,0,0,0,0
3Dnatives,@3Dnatives,2024-11-13T15:57:51.000Z,Stay up to date with  #3Dnatives ! Follow  #formnext2024  along with us on to not miss any news from the biggest  #additivemanufacturing  event of the year! Stay tuned  Check out the dedicated landing page here  https://,0,0,0,0
