Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
3Dnatives,@3Dnatives,2024-10-27T11:30:00.000Z,"Are you ready for  #Formnext2024 ? For this week's  #Top5  videos, we have our  #Formnext  teaser at #1 to get you looking forward to the year's biggest event in  #additivemanufacturing . Then, we feature videos on  #3Dprinted  parts for Formula 1 cars & more! ",0,4,0,134
3DHEALS,@3dheals,2024-05-10T19:03:48.000Z,"Dental  #3DPrinting  – The Ultimate Guide.  @3Dheals  This guide serves both as a summary and an update on the current status, trends, and future trends in this industry.  https:// #dental3dprinting #orthodontics #guide #additivemanufacturing https://",0,0,0,0
3Printr.com,@3printr,2024-06-06T05:57:05.000Z,Patent dispute between AnkerMake and Slice Engineering settled  http:// #additivemanufacturing #3dprinting,0,1,0,121
Nyey,@Nyey,2024-08-16T18:47:00.000Z,"To my academics over here, who else is doing research in  #AdditiveManufacturing #Materials  or  #Sensors  Would love to hear what you are working on and maybe get a perspective  #PhD #PhDone @ThePhDPlace @PhDtalks___ #PhDChat",0,0,0,36
Farsoon Technologies,@FarsoonAM,2024-03-08T15:00:33.000Z,@FarsoonAM  is thrilled to announce the latest installation of our  #hightemperature #HT252P #SLS  system at the University of Massachusetts Amherst ADDFab Core Facility - a significant step forward in advancing  #materials  and  #applications  in  #additivemanufacturing . #Innovation,0,0,0,0
Patricia Krawczak,@P_Krawczak,2024-08-08T08:51:36.000Z,"[ #AdditiveManufacturing ] Damage behavior of multilayer axisymmetric shells obtained by the fused deposition modeling (FDM) process by Kyiv Polytechnic Institute , Kremenchuk National University  &  @IMT_NordEurope   in Journal of Engineering Sciences https:// 024.11(1).d4 …",0,0,0,0
Fabbaloo,@fabbaloo,2024-06-05T18:00:42.000Z,"Hands On With The 3DMakerPro Moose Lite 3D Scanner, Part 1  https:// with-the-3dmakerpro-moose-lite-3d-scanner-part-1?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=fabbaloo … #3DPrinting #AdditiveManufacturing",0,0,0,0
Tom Avisar,@TomAvisar,2024-10-13T18:44:46.000Z,"The thrill of turning a morning idea into a high-quality, tangible product in just three hours is mind-blowing. Through additive manufacturing on demand, we enable entrepreneurs everywhere to turn vision into reality. #AdditiveManufacturing",0,0,0,39
"Cora Leibig, Ph.D.",@cora_leibig,2024-08-26T18:51:05.000Z,Free event happening tomorrow! #3Dprinted #additivemanufacturing #3Dprinting,0,0,0,0
GoEngineer,@GoEngineer,2024-05-23T13:20:47.000Z,"Join  @Stratasys  and GoEngineer at the Experience  #Stratasys #3DPrinting  Tour    Find your stop:  https://  to see the latest in  #additivemanufacturing  materials, software and solutions, including  #SAF #FDM #PolyJet ,  #Stereolithography , and  #P3 #3dprinters",0,9,3,593
3D-grenzenlos Magazin,@3Dgrenzenlos,2024-08-08T06:57:11.000Z,"US Air Force vergibt 4,4 Millionen US-Dollar an Concurrent Technologies zur Fertigstellung eines Großformat-Metall-3D-Druckers:  https:// cker/us-air-force-concurrent-technologies-grossformat-metall-3d-drucker-271110153/ … #3dprint #3dprinting #3ddruck #3dprint #additivemanufacturing #additivefertigung #concurrenttechnologies #usairforce @usairforce",0,0,0,40
Titomic,@Titomic_Limited,2024-08-07T00:58:01.000Z,"The Titomic team is at the Space and Missile Defense Symposium in Huntsville this week as we begin to expand the presence of cold spray in the USA. 

If you're interested in cold spray, visit the team at Booth 10 to learn more.  #SMD2024 #ColdSpray #AdditiveManufacturing",0,0,0,0
CREATE Education,@CREATE_EDU_PROJ,2024-05-21T15:30:19.000Z,"#TLevel  tutors, grab your fully funded CPD!  We're hositng a  #TLevels  roadshow at Hartlepool College of Further Education on 9th July, to demonstrate how you can get the best  #additivemanufacturing  workflow in place for next academic year Join us:  https://",0,0,0,0
3DX Additive Manufacturing,@3DX_AM,2024-05-22T12:14:52.000Z,"From prototypes to functional parts, discover how different 3D printing techniques can revolutionize your projects.  https:// 3d-printing-processes/ … #3dprinting #additivemanufacturing #fdm #sla #dlp #clip #selectivelasersintering #multijetfusion #technology #innovation",0,0,0,30
Farsoon Technologies,@FarsoonAM,2024-05-02T15:30:11.000Z,Looking for advanced  #metal3dprinting  w/ less  #supports ? Visit  @FarsoonAM  at  #TCTAsia2024  Hall 7.1 Booth7H05 to discover  #SRS #technology  & applications: #Fueltanks Closed  #Impellers #Valves  &  #Nozzles https:// #additivemanufacturing #3dprinting #aerospace,0,0,0,0
Metal AM,@MetalAMMag,2024-04-19T06:00:09.000Z,"Bright Laser Technologies (BLT) has released its financial review for 2023, reporting operating income of approximately $170 million - https:// ue-increase-to-170-million-in-2023/ … #additivemanufacturing #3dprinting #financialreports @BLT688333_SH",0,2,0,128
Fabbaloo,@fabbaloo,2024-03-19T18:01:12.000Z,Book of the Week: Photogrammetry Fundamentals  https:// he-week-photogrammetry-fundamentals?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=fabbaloo … #3DPrinting #AdditiveManufacturing,0,0,0,0
3Printr.com,@3printr,2024-03-07T13:47:07.000Z,OverHiPP project: Revolution in hybrid manufacturing and 3D printing  http:// #additivemanufacturing #3dprinting,0,0,0,69
Fabbaloo,@fabbaloo,2024-08-19T18:00:37.000Z,Design of the Week: Black Betty  https:// -the-week-black-betty?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=fabbaloo … #3DPrinting #AdditiveManufacturing,0,0,0,0
VoxelMatters,@VoxelMatters,2024-07-17T15:00:14.000Z,"Fugo Precision 3D debuts the first centrifugal  #3Dprinter .

This groundbreaking technology offers ‘layerless’ printing with sub-30-micron accuracy & throughput up to 10x faster than traditional  #stereolithography  printers. https:// #additivemanufacturing",0,0,0,0
Metal AM,@MetalAMMag,2024-09-11T09:00:10.000Z,Researchers from  @uniud  and Kyoto Institute of Technology ( @pr_kit ) published a paper on the re-use of metals in  #additivemanufacturing  -  https:// scus-importance-of-effective-powder-recycling-strategies-in-additive-manufacturing/ … #3dprinting #research,0,2,0,97
3Dnatives,@3Dnatives,2024-07-11T15:25:54.000Z,"In yet more surprising news from the  #additivemanufacturing  sector, Formlabs has announced that it will be acquiring Micronics. The bold move sees the end of the startup's Kickstarter for its under $3000 SLS 3D printer. We took a closer look  ",0,0,0,76
3D Printing News,@3DPrintGirl,2024-04-11T19:10:39.000Z,"September may seem far away, but it'll be here before you know it, & so will  @IMTSchicago ! The manufacturing industry will gather to see new innovations & technologies in traditional &  #additivemanufacturing , robotics, automation, & digital transformation.  https://",0,0,0,0
Markus Wolf,@3DMetalPrintin1,2024-12-22T20:57:52.000Z,Discover the process of removing metal parts from the build platform.  #3DPrinting #AdditiveManufacturing #Metal3DPrinting #PostProcessing,0,1,0,94
Remus,@remuseminiar,2024-03-14T13:48:09.000Z,Putting together my new 3D Printer piece by piece! Check out this assembly time lapse video to see the magic happen. Can’t wait to new ideas to life with this beauty. #3DPrinting #AdditiveManufacturing #Prototype #FutureTech #3dmodeling #Engineering #Creative #Design,0,0,0,36
RAPID + TCT Event,@RAPID_Event,2024-11-09T13:01:23.000Z,#RAPIDTCT  is the place to listen and be heard for the  #additivemanufacturing  community! Thank you to Avi Reichental from Nexa3D for your kind words!,0,3,0,192
Fabbaloo,@fabbaloo,2024-10-25T18:00:15.000Z,QUALUP SAS Introduces Predictive AI and Rotating Nozzle for High Temperature 3D Printing  https:// s-introduces-predictive-ai-and-rotating-nozzle-for-high-temperature-3d-printing?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=fabbaloo … #3DPrinting #AdditiveManufacturing,0,0,0,0
Stefanini,@StefaniniGlobal,2024-03-11T18:29:19.000Z,The future of manufacturing is here! Dive into the world of Additive Manufacturing and its game-changing applications:  https:// #Stefanini #AdditiveManufacturing #3DPrinting,0,0,0,0
MediaCorpora,@MediaCorpora,2024-04-29T04:06:48.000Z,"https:// -workhorse-understanding-gas-nitrogen-uhp.html …  
3D printing revolution? UHP Nitrogen ensures consistent results in this cutting-edge technology.  #AdditiveManufacturing #UHPFor3D",0,0,0,6
Metal AM,@MetalAMMag,2024-05-23T14:20:31.000Z,Barron Industries is reported to be expanding into metal Additive Manufacturing - https:// 1m-aerospace-manufacturing-center-to-include-metal-additive-manufacturing/ … #additivemanufacturing #3dprinting #expansion #aerospace,0,0,0,123
Materialise,@MaterialiseNV,2024-05-10T08:48:00.000Z,"Discover how we make it easy to adopt, implement, and scale up with  #AdditiveManufacturing  at  #ADDIT3D2024 . Learn more about us and what you’ll see:  https://",0,0,0,0
Spencer Loveless,@SpencerLove39,2024-12-04T15:37:26.000Z,Daily Tip #83 Learn to change your own LCD screen. They do break on occasion. It will save you time and money. #3DPrinting #Resinprinting #manufacturing #manufacturer #massproduction #injectionmolds #OEM #additivemanufacturing visit  https://,0,0,0,0
Allegheny Edu Sys,@AlleghenyEdu,2024-11-12T13:44:58.000Z,Get those creative gears turning with metal  #3DPrinting !  #MetalAM #AdditiveManufacturing @yorkcollegepa @XactMetal,0,0,0,0
Fabbaloo,@fabbaloo,2024-06-01T18:00:34.000Z,HEICO and Wencor: A New Era in Spare Parts and 3D Printing for Aviation  https:// -wencor-a-new-era-in-spare-parts-and-3d-printing-for-aviation?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=fabbaloo … #3DPrinting #AdditiveManufacturing,0,0,0,0
Fabbaloo,@fabbaloo,2024-07-16T18:00:05.000Z,From Pools to Pickleball: How Swimply is Redefining Backyard Rentals  https:// s-to-pickleball-how-swimply-is-redefining-backyard-rentals?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=fabbaloo … #3DPrinting #AdditiveManufacturing,0,0,0,0
Hawk Ridge Systems,@Hawk_Ridge_Sys,2024-03-25T13:00:00.000Z,Discover the driving forces behind aerospace's shift to additive manufacturing and how Markforged's FX10 tackles these challenges. Read now at  https:// AeroDefense … #HawkRidgeSystems #additivemanufacturing #Markforged #Aerospace,0,2,2,74
Vixen Surface Treatments Ltd.,@vixenwetblast,2024-10-22T15:55:01.000Z,Hartech decided to choose Vixen and their wet blast technology to invest in the Aquablast! #vixensurfacetreatments #aquablast #wetblasting #vaporblasting #vaporhoning #transformation #restorations #automotive #mro #aerospace #3dprinting #additivemanufacturing,0,0,0,0
3Printr.com,@3printr,2024-12-05T12:29:34.000Z,Horizon Microtechnologies Receives ESA Funding  http:// #additivemanufacturing #3dprinting,0,0,0,67
PlastikCity,@PlastikCity_UK,2024-04-17T13:41:04.000Z,"Are you looking for a 3D printing company to produce plastic parts? Acquire quotes from leading UK suppliers with one quotation form, only with PlastikCity >  https:// ve-manufacturing/plastic-3D-printing-companies … #PlasticsIndustry #AdditiveManufacturing #3DPrinting #UKmfg",0,0,0,26
3Printr.com,@3printr,2024-04-16T12:53:16.000Z,3D printing vs. CNC vs. vacuum casting: a comparison of manufacturing processes  http:// #additivemanufacturing #3dprinting,0,0,0,80
Stratasys,@Stratasys,2024-11-25T16:00:37.000Z,Visit  @Stratasys  in booth 1114 at  @DMCmeeting  and talk to an expert to understand how  #additivemanufacturing  can help increase operational readiness and offer solutions for sustained maintenance production and military supply chains. #addstratasys #MakeAdditiveWorkForYou #DMC24,0,0,0,0
SARATECH,@Saratech,2024-07-03T16:30:14.000Z,How to fully leverage  #AdditiveManufacturing  from one-off prototypes to production end-use parts. Learn how in this free eBook!  #IngenuityisNX #CAD #CAM #manufacturing #Learnindustry #Industry #Innovators https://,0,0,0,0
Fabbaloo,@fabbaloo,2024-09-10T18:01:08.000Z,"Greg Mark and David Benhaim Set to Reveal Mystery 3D Printed Innovation at Backflip, AI  https:// -and-david-benhaim-set-to-reveal-mystery-3d-printed-innovation-at-backflip-ai?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=fabbaloo … #3DPrinting #AdditiveManufacturing",0,0,0,0
Fabbaloo,@fabbaloo,2024-04-23T18:00:18.000Z,Innovative Direct Ink Writing Method Allows Variable Softness in 3D Printed Objects  https:// e-direct-ink-writing-method-allows-variable-softness-in-3d-printed-objects?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=fabbaloo … #3DPrinting #AdditiveManufacturing,0,0,0,0
Riton3D,@Riton3DTech,2024-04-07T01:22:14.000Z,Prioritize your well-being today and every day. #WorldHealthDay2024 #Riton3D #3Dprinting #3Dprinter #DigitalDentistry #AdditiveManufacturing,0,0,0,0
3Printr.com,@3printr,2024-07-01T10:16:06.000Z,Westinghouse improves nuclear reactors with 3D printing  http:// #additivemanufacturing #3dprinting,0,1,0,76
SILVIN (Silvin Additives Pvt. Ltd.),@BasilPvt,2024-05-20T06:14:12.000Z," Cast your vote to paint a brighter tomorrow.
Election Phase 5 - Covers 49 constituencies in 8 states  #Election2024 #vote #casteyourvote #silvin #leadfree #pvc #cpvc #additivemanufacturing #pipes #pipefitting #globaltrade",0,0,0,0
3Dnatives,@3Dnatives,2024-09-23T16:00:00.000Z,Are you searching for a job in the  #additivemanufacturing  industry? Check out our job board for listings. We post new and diverse opportunities related to  #3dprinting   every week!  https:// -jobs/ …,0,0,0,0
Filament2print,@filament2print,2024-04-18T10:25:57.000Z, Descúbrelo todo sobre la solución MetalFuse de  @Raise3D  en nuestro webinar del 24 de abril a las 16:00   Regístrate gratis aquí: https:// d-metalfuse/ … https:// s/2040-raise3d-metalfuse.html … #3dprint #3Dprinting #TechnologyNews #innovacion #additivemanufacturing,0,0,0,0
Metal AM,@MetalAMMag,2024-10-09T15:00:16.000Z,. @Elementum3D  is celebrating ten years in the Additive Manufacturing materials industry -  https:// lebrates-a-decade-in-additive-manufacturing-powders/ … #additivemanufacturing #3dprinting #manufacturing,0,1,0,72
3D-grenzenlos Magazin,@3Dgrenzenlos,2024-06-17T04:31:06.000Z,"Orient Express Racing Team setzt bei der 37. America's Cup auf HP 3D-Druck, um die Leistung ihres AC75-Bootes zu steigern:  https:// chrichten/orient-express-racing-team-setzt-auf-3d-druck-271104113/ … #3ddruck #3dprinting #3dprint #additivemanufacturing #additivefertigung #3ddrucker #3dprinter #orientexpress @OrientRacing @HP",0,0,0,31
3Printr.com,@3printr,2024-09-27T12:40:36.000Z,INTAMSYS presents FUNMAT PRO 310 NEO: High-speed 3D printer for industrial applications  http:// #additivemanufacturing #3dprinting,0,0,0,42
Engineering.com,@engineeringcom,2024-06-10T13:30:02.000Z,Discover the evolving world of  #AdditiveManufacturing  for mass production. Join industry experts as they explore advanced additive technology and the financial considerations involved.  https:// Sponsored by  @EvolveAdditive,0,1,0,348
ASME Journals,@ASMEJournals,2024-08-25T04:00:00.000Z,Porous Structures Give Metamaterial Key Properties:  https:// es/content/porous-structure-give-metamaterial-key-properties … #additivemanufacturing,0,0,0,0
Jon at FilamentalPW,@filamentalPW,2024-04-28T18:48:49.000Z,"A well-rounded look into the ""plant-based"" origins of Polylactic acid, also known as PLA, and its recyclability factor. Great share  @aprintedworld #fdmprinting #additivemanufacturing",0,0,0,0
Brian Tuohy,@AusBrian,2024-09-13T14:15:23.000Z,#SPEE3D #additivemfg #additivemanufacturing #metal3dprinting #metalAM #3dprinting #ColdSpraytechnology #coldspray3D #MilitaryApplication #ausbiz #ausmanufacturing #investmentnews,0,0,0,0
