Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
3D Printing Magazine,@3DPrinting_Mag,2022-07-13T01:52:23.000Z,USS Essex Becomes First American Ship With a  3D Printer  Onboard via @3Dnatives_en  https:// d-printer-onboard-130720224/ …,0,0,0,0
Shay Ohayon,@SchemaMarkups,2022-07-13T03:02:22.000Z,"I can finally share my new hobby,  3D printing , printed this with a glow in the dark filament and when adding a true UV light lamp to the mix, that's the result. And yes i am a hard core LOTR fan, and yes i designed the STL.",0,5,0,0
3d scanner,@reprap_sara,2022-07-13T02:03:00.000Z,"HE3D K280 Delta DIY  3D Printer  kit with Auto-level,Large Printing Size 280X60...  https:// ref=cm_sw_r_tw_dp_x_5EktFbT32SDS8 …  来自  @amazon",0,0,0,0
LOUNGE 007,@knightbarbara78,2022-07-13T02:45:59.000Z,2022 Summer Man Tracksuit Multicolor  3D Printed  Fashion Casual Men’s Oversized Clothes Suit Tshirt Shorts 2 Piece Sets Hip Hop  https:// ummer-man-tracksuit-multicolor-3d-printed-fashion-casual-mens-oversized-clothes-suit-tshirt-shorts-2-piece-sets-hip-hop/ …,0,0,0,0
Psych0h3ad-P3D,@YuTR0N,2022-07-13T02:52:21.000Z,If all of my  3D printer  dies then… I’m open to do  3d printer  build/review vids in return of new machines   Truth will be unveiled on July 16th.,0,0,0,0
James Johnston | Rural Photographer | Reviewer,@Element321,2022-07-13T02:22:12.000Z,Advanced Materials Tapped to  3D-Print  Wearable Device  https://,0,0,0,0
Dr. Suchitra Kataria,@Suchitrk,2022-07-13T03:16:17.000Z,3D printed  artificial skin improves the tactile sensing of robots  https:// d-artificial-skin-improves-the-tactile-sensing-of-robots-211758/ …  via  @3dprintindustry,0,0,0,0
LeLuv,@LeLuvSocial,2022-07-13T02:09:11.000Z,"Dildo 7 Inch  3D Printed  SMOOTHIE Beyond Max Extra Thick 
$ 54.99 
90 Day, 100% Money Back Guarantee - Fast & Free Shipping to All USA Addresses with No Minimum Order
For More Info, click below: http:// -7-inch-3d-printed-smoothie-beyond-max-extra-thick …",0,0,0,0
Mashable,@mashable,2022-07-13T02:20:00.000Z,There's no place like...a  3D printed  home?  #FutureBlink,1,25,9,0
Giga Penguin (1/64 cars and 3D Printed Displays),@Giga_Penguin,2022-07-13T02:47:15.000Z,"Giga's Garage display is now released!

This is a generic 1/64 scale garage, it has a adjustable car lift and garage door! Garage front art is Koupen-Chan penguin mascot. 

Download link next tweet! #nissan #s14 #GTR #R32 #Mitsubishi #Evo8 #koupenchan #3dprinting #164scale",1,4,0,0
Austin Petersen,@AP4Liberty,2022-07-13T01:55:53.000Z,First in war! First in peace! And first to  3D Printing  liberty merch! GW Buddhas only at  http://,0,10,2,0
3D Printing Dad @3DPrintingDad@fosstodon.org,@MrCarefulGamer,2022-07-13T02:36:40.000Z,Perfection.  https:// /minskycharlotte/status/1547010999890640896 …,0,3,0,0
Esoteric Technologist,@DoormanForCats,2022-07-13T02:29:03.000Z,"Ancient Indian architecture bears a stunning resemblance to  3D printed  modern work. I'm convinced it was either printed with a geopolymer slurry or cut with lasers.
Ancient:",4,112,21,0
JEEPEG,@jeepeg274,2022-07-13T03:34:08.000Z,(TUONROAD Maillot de Bain Homme  3D Print  Short de Bains Plage Séchage Rapide Summer Surf Beach Shorts avec Doublure en…) has been published on The Globe -  https:// nroad-maillot-de-bain-homme-3d-print-short-de-bains-plage-sechage-rapide-summer-surf-beach-shorts-avec-doublure-en/ …,0,0,0,0
Bethesda ANZ & SE Asia,@Bethesda_ANZ,2022-07-13T03:08:13.000Z,"This mini Baron of Hell  3D printed  statue is only 22cm tall... would you still take it on?   
Credit to Legalviking (on IG) for creating this tiny terror!  #DOOM #DOOMEternal #Bethesda #idSoftware",1,15,3,0
OzBargain,@ozbargain,2022-07-13T02:54:39.000Z,sotm: AnyCubic Resin  3D Printer : Mono 2K $150 (Was $255) Delivered @ AnyCubic eBay  https://,0,0,0,0
