Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
3D Printing Industry,@3dprintindustry,2022-12-19T08:17:15.000Z,Amnovis enters into an IP license agreement with KU Leuven launching copper  3D printing  services with high conductivity and strength -  https:// nters-into-an-ip-license-agreement-with-ku-leuven-launching-copper-3d-printing-services-with-high-conductivity-and-strength-218859/?utm_source=Twitter …  -  @KU_Leuven #3dprinting,0,2,0,1014
Daniel Gridley,@GridleyDaniel,2022-12-19T11:54:34.000Z,"Kids created SMARTIE goals for themselves last week. 

Specific
Measurable
Attainable
Reasonable
Time bound
Inclusive
Equitable",0,9,2,1143
UCL Discovery,@ucl_discovery,2022-12-19T10:49:11.000Z,Open Access UCL Research: Development and analysis of a novel loading technique for FDM  3D printed  systems: Microwave-assisted impregnation of gastro-retentive PVA capsular devices  https:// 1433/ …,0,0,0,37
Elbert.FaheyxKJZd,@faheyxkjzd,2022-12-19T09:53:08.000Z,MA37 - Cosplay -  3d printed  AJT88RV https:// tag=piercealiyahrunte-20 …,0,0,0,3
AstonishTechLife,@astonishtechlfe,2022-12-19T09:37:40.000Z,"Like a swarm of bees, these  3D printing  robots can build almost any structure  #StrictlyRobots",0,0,0,13
Denise Pope,@LaPope79,2022-12-19T12:58:34.000Z,Lord help us all. The cat has decided to get into  3D printing . ,0,8,0,385
Morgan,@BLADE_morganbot,2022-12-19T12:57:40.000Z,"Excuse me, Vandham. I heard you have a  3d printer , I need it for my Collectopaedia.",0,0,0,0
Matron Jade,@PhoxJade,2022-12-19T13:55:25.000Z,"So stop cutting down shit.  3d print  it! Lol  #deforestation  is a problem still, and that's no laughing matter.  https:// -grown-3d-printed-wood …",0,2,2,45
jobmondo.de,@jobmondo,2022-12-19T09:57:43.000Z,"Junior Accountant /  3D Printing  (m/w/d)
in Berlin zur Festanstellung gesucht https:// e/job/Junior-Accountant-3D-Printing-m-w-d-Berlin-BigRep-GmbH-1279035?utm_source=ws_jobsearch … #Finanzwesen #JuniorAccountant #3DPrinting #Berlin #Stellenangebot #Jobs #Karriere #Personalsuche",0,0,0,15
Tom Cheesewright,@bookofthefuture,2022-12-19T10:43:47.000Z,"Broke my  3d printer .
Ordered part.
Fixed it.
Broke the new part as I hadn't fixed real issue.
Ordered two new parts.
Wait. 
Dream about ordering a new printer.",5,12,0,1587
CGRings3D,@CgRings3D,2022-12-19T08:28:48.000Z,"Cufflinks With Letter M- Free 3D CAD Jewelry.The 3D CAD model (3dm.stl.obj.) is ready for prototyping on any  3D printer .
The model can be downloaded for free in 3dm format from our site after registration.
 
Complete Free Registration with us..  https:// elry/1380-cufflinks-with-letter-m-free-3d-cad-jewelry-home-jewelry-3d-cad-free-3d-jewelry-cufflinks-3d-cad-3d-classic-cufflinks-3d-letter-.html …",0,0,0,20
montega,@inkedbyimani,2022-12-19T13:49:53.000Z,Someone on here said Dunkin’ Donuts food taste like it was  3D printed  and I haven’t seen anything more accurate,0,13,4,898
Not A Games Dev Ollie,@Reksaurian,2022-12-19T09:53:26.000Z,Check out ruru ♡'s video!  #TikTok https:// I love that joke.,0,0,0,21
Ashley Richardson,@iashleyrichards,2022-12-19T11:52:04.000Z,#RT  @astonishworks_: This expandable foam could be the future of  3D printing #FutureBlink,0,0,0,13
CGRings3D,@CgRings3D,2022-12-19T11:37:14.000Z,"Pendant With Letter S - Free 3D CAD Jewelry.The 3D CAD model (3dm.stl.obj.) is ready for prototyping on any  3D printer .
The model can be downloaded for free in 3dm format from our site after registration.
 
Complete Free Registration with us..  https:// endant-with-letter-s-free-3d-cad-jewelry.html …",0,0,0,25
Paolo_SchuppeRdrZ,@schupperdrz,2022-12-19T06:55:29.000Z,3D Printing  Projects  20 design projects for your  3D printer  OFM03S0 https:// tag=chanellecollins-20 …,0,0,0,5
GERMAN CAR FORUM,@GermanCarForum,2022-12-19T13:43:37.000Z,View attachment 637053 Bentley steps up high-tech ‘ additive manufacturing ’ capability with industry-first application of  3D printed  gold Up to 210 grams of solid yellow gold available in...  http://,0,0,0,17
CGRings3D,@CgRings3D,2022-12-19T11:37:11.000Z,"Pendant With Letter J - Free 3D CAD Jewelry.The 3D CAD model (3dm.stl.obj.) is ready for prototyping on any  3D printer .
The model can be downloaded for free in 3dm format from our site after registration.
 
Complete Free Registration with us..  https:// elry/1372-pendant-with-letter-j-free-3d-cad-jewelry-home-jewelry-3d-cad-free-3d-jewelry-pendants-3d-cad-3d-letter-pendants-3d-ball-pendant.html …",0,0,0,22
Men's fashion ideas,@nwinn86,2022-12-19T07:55:00.000Z,phechion New Men/Women Paul Walker  3D Printed  Clothing Long Sleeve Fashion Sweatshirt Hoodies Men Sport Long Pants P19  https://,0,0,0,10
CGRings3D,@CgRings3D,2022-12-19T07:23:11.000Z,"Pendant With Letter O - Free 3D CAD Jewelry.The 3D CAD model (3dm.stl.obj.) is ready for prototyping on any  3D printer .
The model can be downloaded for free in 3dm format from our site after registration.
 
Complete Free Registration with us..  https:// endant-with-letter-o-free-3d-cad-jewelry.html …",0,0,0,19
Willa45kHq,@willa45k,2022-12-19T10:22:32.000Z,Floral Dogs Flower  3D Print  Pet Hoodies Clothes Soft Cozy Fleece Pets Sweaters with Hat Hooded Pullover for Small Dog and Cat MOIHJW3 https:// tag=gardnersatterfield-20 …,0,0,0,4
☾༺ℓυa༻☽cazavampitos// ENCARGOS 3D OPEN,@Puchiluh,2022-12-19T09:24:08.000Z,Estoy altamente descontenta con el FFXIV y su falta de drama con los personajes principales hasta el momento >:(,2,6,0,851
Pocket,@P0cketMoose,2022-12-19T08:49:57.000Z,someone fucked with the  3d printer  at my store and mixed different resins together,0,3,1,130
3D Printing World,@dddpworld,2022-12-19T12:45:34.000Z,I just wanted to remind you guys about the Tree Topple game I made last year. It did not get as many downloads as it should have because its both fun to print and to play. The trees print in vase mode too. You can find it on  @Thangs3D https://,0,46,12,3410
"Angel Vice, Oni Operator",@AngelicVice_EN,2022-12-19T12:43:42.000Z,"The tweeterbox finally accepted my pretty,  3D-printed  face! Well, not all of it but you know, like Johnny Cash said, one piece at a time.",0,4,0,55
bubbleistrouble,@bubbleistrouble,2022-12-19T10:00:47.000Z,"3D printed  trash can makes gargantuan, slimy bubbles",0,0,0,0
AstonishTechLife,@astonishtechlfe,2022-12-19T11:38:59.000Z,Underneath this bespoke electric bike is a  3D-printed  titanium chassis,0,0,0,3
Prime Media Goa - TV Channel,@PrimeTVGoa,2022-12-19T13:00:46.000Z,CM Sawant and IT Minister Rohan Khaunte inagurated  Additive Manufacturing  Hub and launching of the Goa Drone Policy Today.,0,1,0,310
☾༺ℓυa༻☽cazavampitos// ENCARGOS 3D OPEN,@Puchiluh,2022-12-19T09:38:41.000Z,Cómo se va a poder piratear el juego de Harry Potter????? I mean dónde creéis que estará antes??? >:(,5,8,0,1193
Maciej,@gladkimaciej,2022-12-19T13:52:43.000Z,WIN - FREE Saturn 2 8K Resin  3D Printer  Bundle from Mach5ive (Limited Time) - $850 Value  #mach5ive #3dprinting #resin3dprinting #miniaturepainting #miniaturepainter #paintingwarhammer #boardgames #tabletopgames #miniatures #zbrush #mach5ive https:// aturn-2-8k-resin-3d-printer-bundle-giveaway-from-mach5ive-limited-time/6wj0vz9 …,0,1,0,36
QR Calgary,@QRcalgary,2022-12-19T13:04:00.000Z,"Today on @SueAndAndyOn770 
6:10  #MotivationalMonday  w/ @ShelaghStoneham  
6:40  @morganhoffman  w/Ent. Stories of 2022
7:10 Future of  3D Printed  Homes w/ @nidus3D  
8:10 Holiday Insurance Coverage w/ @1SQ1  
8:40 Lighting of the Menorah

LISTEN LIVE! https:// player/#/ …",0,1,1,381
Newbiegen,@Newbiegen1,2022-12-19T12:47:02.000Z,"3D printed  Paint bottle box!
Simple design",0,1,0,47
Dale Cooper,@bunbury_exe,2022-12-19T07:18:21.000Z,"I wonder why it feels like new technology like VR and  3D printing  are often anticipated with lots of grandiose talk from very smart people, but then when the technology comes we're met with silence.",0,3,0,126
NEWSRELEASE IT・化学,@Newsrelease_IT,2022-12-19T07:04:41.000Z,"EncodeRing株式会社、完全無料の3Dプリントサービス”FREE  3D PRINT ""を開始",0,0,0,51
WSⱯꓛꓤⱯS ꓨNIꓥIꓶ,@SarcasmLiving,2022-12-19T13:28:25.000Z,A  3d printer  can make a  3d printer  but if the  3d printer  breaks it can't make another  3d printer,0,1,0,52
Extra Ordinary People,@xordinarypeople,2022-12-19T13:00:24.000Z,Eastside Projects   December News and Workshops from  3D Printing  with Biomaterials to Copyright for Artists to Tools of Rest   -  https:// ts/eastside-projects-april-2021-exhibitions-and-announcements-438742 …,0,1,1,134
DIYElectronics,@DIYElectronicza,2022-12-19T08:44:19.000Z,"It’s crazy to think that December has already arrived . Being Makers, we decided to put together a list of 6 festive-themed prints that we think other Makers will enjoy! Let the  3D Printing  festivities begin here:  https:// festive-3d-prints/ …",0,1,0,159
MISTIX 3d,@mistix3d,2022-12-19T07:13:06.000Z,"XL Phoenix Blue | Cute Flexi | Unique  3D printed . | Great Articulating fidget toy, desk, sensory toy | 5.5 inch tall | 10 in wing span. by Mistix3D  https:// 9996/xl-phoenix-blue-cute-flexi-unique-3d?ref=rss …",0,0,0,5
Highways.Today,@HighwaysToday,2022-12-19T08:05:43.000Z,VULCAN scans microscopic behaviour of  3D Printed  Metal.  #3dPrinting #Metal #Materials #Science https:// can-3d-printed-metal/ …,0,8,7,75
mikebit 3d printing,@Mikebit3d,2022-12-19T11:17:58.000Z,#3dpq @choschiba @Misterxp2 @Dsk001_3D @fatdavemakes @KRGraphicsCG  @zachary_bergen  @sonicmakerspace @shea_street @MidknightGiant @DasMia3 @S3dprint @MCHRISP1 @Afro3dP @pokon_nurdspace @theREALwelbot @themitch22 @grafitomi @WilkoVehreke @DanielNoree @idig3d #3Dprint #3Dprinting,23,19,1,2836
Men's fashion ideas,@nwinn86,2022-12-19T13:29:00.000Z,phechion New Men/Women Johnny Depp  3D Printed  Clothing Long Sleeve Fashion Sweatshirt Hoodies Men Sport Long Pants P24  https://,0,0,0,36
bubbleistrouble,@bubbleistrouble,2022-12-19T11:10:44.000Z,3D printed  trash can makes abundent slimy bubbles,0,0,0,0
Goa News Hub,@goanewshub,2022-12-19T11:31:21.000Z,Deelip Menezes  @DeelipMenezes  was honoured by CM Dr Pramod Sawant  @DrPramodPSawant  & IT minister Rohan Khaunte  @RohanKhaunte  for setting up futuristic  Additive Manufacturing  Hub at Panaji.,0,1,0,527
Johan,@Johan50123,2022-12-19T11:31:21.000Z,3D printed  Voron M4 extruder with an Ender mount from Thingiverse. Bought the M4 hardware kit from AliExpress. ,0,1,0,103
Ben Nash,@bennash,2022-12-19T09:49:39.000Z,3d printed  models of modern brick houses via  #midjourneyAI #AIarchitecture #AIdesign #3dprintedhome #midjourney,0,2,0,85
Ben Nash,@bennash,2022-12-19T08:59:08.000Z,3d printed  modern Second Empire style houses via  #midjourneyAI #AIarchitecture #AIdesign #3dprintedhome #secondempire,0,0,0,44
T L Osborne,@TLOsborne1,2022-12-19T11:20:16.000Z,"You just cannot get more stupid than this! And the  3D printed  ""wood"" is made out of ....?",0,0,0,0
Jason Normanton,@PMProuk,2022-12-19T13:50:13.000Z,We can now  3D print  as much wood as we want without cutting a single tree  #Innovation https:// -grown-3d-printed-wood?utm_source=Twitter&utm_medium=content&utm_campaign=organic&utm_content=Dec19 …,0,0,0,4
Balmung Wolfe,@DH_Balmung,2022-12-19T11:53:25.000Z,"I just received a gift from demonhunter_balmung via Throne Gifts: VZXATYOP Funny  3D Printed  Viking Rune Tapestry, Norse Mythology Fenrir Yin Yang Wolf Wall Hanging, Men's Western Aesthetic Art Tapestry for B. Thank you!  https:// lmung … #Wishlist #Throne",0,0,0,51
Good Shepherd Centre,@GSCBishopton,2022-12-19T13:59:27.000Z,"Behind door 19 on our virtual advent calendar today is Hazel our magnificent media teacher.

Hazel is queen of the pixels and all things to do with  3D printing .",0,1,0,568
Zimple,@Zimple3D,2022-12-19T08:30:24.000Z,"Repost  Why would you buy Legos when you can print them yourself ?  --------------- 3D Printer : Fokoos Odin-5 F3   @Fokoos_Tech  Buildplate: Ziflex  @Zimple3D  
--------------- #lego #idea3Dprint #fokoos #3dmodel #3Dprint #legoart #legocontent #legoprint",0,1,0,165
bubbleistrouble,@bubbleistrouble,2022-12-19T12:40:47.000Z,"3D printed  cap makes humongous, juicy bubbles",0,0,0,3
Layne10kljoL,@layne10kljo,2022-12-19T08:40:54.000Z,"yxcmeoa 4PC Funny  3D Print  Face Cotton Bandanas, Adult Anti-Dust Mouth Wear Sunscreen Face Scarf Breathable Cycling(Black A) ZKCPOHK https:// tag=leiladschultz-20 …",0,0,0,5
Middle East Architecture Network/Lab,@MEAN_MEAL,2022-12-19T09:23:22.000Z,"Le Monde D'Hermès Kiosk arrived in the Middle East with this quirky, sustainable pop-up we built in  @d3dubai  Dubai Design District. For  #hermes , we created the pattern for the  3d printed  panels with concepts of recycling, reuse, and communal gathering.

Design: MEAN* Middle Ea",0,0,0,192
Ashley Richardson,@iashleyrichards,2022-12-19T11:52:06.000Z,#RT  @astonishworks_: Underneath this bespoke electric bike is a  3D-printed  titanium chassis,0,0,0,7
Not A Games Dev Ollie,@Reksaurian,2022-12-19T07:47:00.000Z,"https:// ruit/2996512323641570010?utm_source=ig_story_item_share&igshid=MDJmNzVkMjY= … @Loserfruit  Ah, but does that Work outside of Oceania, which is a bad ass name for a region.",0,0,0,99
Noel Skum,@skum_noel,2022-12-19T07:43:18.000Z,Idea for an invention: a  3D-printed  rocket that pulverizes the universe. If you don't like it you're a lemon.,0,0,0,3
ELEGOO,@Elegoo_Official,2022-12-19T10:25:15.000Z,"Hello guys, our Japanese partner  @3dprinter_SK  will be having a  #3Dprinting  exhibition at 12:30 (JST) on January 22nd at 秋葉原UDX. Including the most awaited  #ELEGOONeptune3Max  FDM printer!  You are welcome to visit and experience the fun of  3D printing !",0,35,9,11394
Tsunani,@Hernani_Te,2022-12-19T09:00:11.000Z,WIN - FREE Saturn 2 8K Resin  3D Printer  Bundle from Mach5ive (Limited Time) - $850 Value  #mach5ive #3dprinting #resin3dprinting #miniatures #dnd #warhammer #painting #wargaming #wargames #miniatureart #miniaturepainting #3dprinter #mach5ive https:// aturn-2-8k-resin-3d-printer-bundle-giveaway-from-mach5ive-limited-time/o68jgko …,0,0,0,123
Lifeboat Foundation,@LifeboatHQ,2022-12-19T07:24:25.000Z,NASA picks Austin-based Icon to build  3D-printed  structures on the moon  https:// asa-picks-austin-based-icon-to-build-3d-printed-structures-on-the-moon …,0,0,0,117
3D Printing Industry,@3dprintindustry,2022-12-19T12:01:35.000Z,3D Printing  Industry Monday 19 December 2022 -  http://,0,0,1,1041
Buix Anthony,@AnthonyBuix,2022-12-19T10:41:44.000Z,WIN FREE Saturn 2 8K Resin  3D Printer  Bundle from Mach5ive (Limited Time) - $850 Value  #mach5ive #3dprinting #resin3dprinting #miniatures #dnd #warhammer #painting #wargaming #wargames #miniatureart #miniature #mach5ive https:// aturn-2-8k-resin-3d-printer-bundle-giveaway-from-mach5ive-limited-time/o68j68z …,0,0,0,25
Cyberpunk Gaming In The Dystopian Future,@CyberpunkTTRPG,2022-12-19T11:19:55.000Z,Could  3D printing  be the future of organ transplants? - BBC News  #Cyberpunk #TTRPG #RPG #3DPrinting #ArtificialOrgans,0,0,0,53
’s 4rm Da,@Keyz4rmdacity,2022-12-19T12:53:57.000Z,One key to my success is getting a  3d printer,0,0,1,152
Ben Nash,@bennash,2022-12-19T08:09:29.000Z,Can someone please  3d print  houses like this?,2,23,1,421
Dr. Pramod Sawant,@DrPramodPSawant,2022-12-19T11:22:23.000Z,Inauguration of  Additive Manufacturing  Hub and launching of Goa Drone Policy.  https:// OyJAVnYOLexb …,0,42,12,1380
3Idea Technology,@3ideatechnology,2022-12-19T13:19:03.000Z,ANYCUBIC Photon D2 Resin  3D Printer DLP Printer | High Precision | Premium Experience  #anycubicphotond2 #photond2 #resin #resinprinter #SLA #DLP #anycubic #anycubicprinters #anycubic3dprinters #builtsize #offerprice #lowcost #3d #3dprinter #3dprinting #3dprint #3dprinted,0,0,0,61
Joel Telling - 3D Printing Nerd,@joeltelling,2022-12-19T08:58:52.000Z,"I noticed the ""dog"" model in the  @BambulabGlobal  Christmas Cabin looked really familiar.

FOUND IT.

It's actually the  @loubie_3D  Wolfie on  @printablescom  - relased under CC 4.0 NC ND.",14,154,17,49560
Gosforth Junior High Academy,@GosforthJunior,2022-12-19T11:59:15.000Z,"8G’s  3D printed  BattleBots, powered with Raspberry Pi computers, coded in Python and controlled using Android devices via BlueTooth!",0,8,1,1072
antalyamaker,@antalyamaker,2022-12-19T11:47:41.000Z,"Dünya kupası 3d baskı.
Bu senin için Messi  
.
.
. 3d Printing  World cup
This is for you Messi #antalyamaker #3d #3dprint #3dbaskı #dünyakupası #worldcup #qatar #qatar2022 #worldcup2022 #maradona #messi #arjantin #argentina #fransa #france #lionelmessi #creality3d #fifaworldcup",0,0,0,192
3D Open Hardware,@3DOpenHardware,2022-12-19T10:51:51.000Z,"2022: The biggest launches, applications and industry developments in  3D printing https://",0,0,0,5
RS Ireland,@RSIreland,2022-12-19T10:42:00.000Z,3D printing  is a great way to reduce your carbon footprint this holiday season! This  3D printed  Christmas tree decoration was made using recycled PLA and an LED light. It's a great way to show your holiday spirit while being eco-friendly!,0,1,0,168
Lucian M.,@din4min,2022-12-19T13:15:30.000Z,WIN - FREE Saturn 2 8K Resin  3D Printer  Bundle from Mach5ive (Limited Time) - $850 Value  #mach5ive #3dprinting #resin3dprinting #miniatures #dnd #warhammer #painting #wargaming #wargames #miniatureart #miniaturepainting #miniaturepainter #paintingwarhammer #boardgames,0,0,0,19
Nab,@nabilarahmani,2022-12-19T11:14:25.000Z,Tweet ini didedikasikan buat adek aku yang super keren karena lg ngerjain fashion tp bikin outputnya pakai  3D printing  yang terlihat sangat susah  @nuandira  semangat ya dek!!   kalau berhasil nanti aku traktirrr ,2,2,1,1075
3DMITECH LTD,@HelmrichMarcel,2022-12-19T09:21:00.000Z,"Looking for a way to stand out from the competition?

With  3D printing , you can create products that are unique and eye-catching. Whether you need prototypes or small batch production runs, we can help you get the perfect product for your needs. https://",0,1,0,53
Ayla_Nader18CwPMi,@nader18cwpmi,2022-12-19T09:40:09.000Z,Youth Hoodies Boys and Girls Hoodies  3D Printed  Pullover Sweatshirt OWEN7DC https:// tag=drewcartwright-20 …,0,0,0,4
Not A Games Dev Ollie,@Reksaurian,2022-12-19T10:00:07.000Z,Check out teddiesmakemesad's video!  #TikTok https://,0,0,0,19
Mashable,@mashable,2022-12-19T09:05:00.000Z,"Like a swarm of bees, these  3D printing  robots can build almost any structure  #StrictlyRobots",0,15,6,17358
Onsun 3D Printer,@onsun3d,2022-12-19T08:51:18.000Z,Creality Sonic Pad for FDM 3D Printers - the result of our passion for innovation and our commitment to quality.  http:// -pad-for-fdm-3d-printers.html … #3dprinterspareparts,0,0,0,43
Deon_Toy0omrcV,@toy0omrcv,2022-12-19T12:13:38.000Z,MountainTop Grenade Launcher ( 3D Printed  Color) Props Replica Cosplay PI30R8K https:// tag=lizethmarquardt-20 …,0,0,0,8
Alamillo,@feralamillo,2022-12-19T08:12:16.000Z,Make your own software developers without a  3D printer,0,0,0,37
Misha Nene,@misha_nene,2022-12-19T08:45:48.000Z,"Check out my latest article:  3D Printing  Filament Market Opportunities, Current Trends, Market Challenges and Global Industry Analysis by 2029  https:// ing-filament-market-opportunities-current-trends-misha-nene …  via  @LinkedIn",0,0,0,4
Annetta_Cremin60,@ACremin60,2022-12-19T07:49:11.000Z,Iverntech 5 Sets  3D Printer  MK8 Extruder Hardened Steel High Temperature Nozzles 0 4mm/1 75mm with Extruder Nozzle Cleaning K VQCBPEV https:// tag=altoona-20 …,0,0,0,2
Nike Consultants Ltd,@Nike_Computing,2022-12-19T13:00:38.000Z,How  #3D  printed forms make impossible  #architecture  possible  https://,0,0,0,7
Saltpork,@saltpork,2022-12-19T13:17:33.000Z,"So...they made a Glock 17 with a slide option the same way the 34 works with a 17 spring. Uh huh.

Yeah, go fucking  3d print  or buy an 80% or just no. If you give Glock money over this you're a fucking idiot.

There are so many better gen 3 options out there this is just dumb.",0,0,0,99
Phrozen 3D Printer,@Phrozen3D,2022-12-19T10:00:02.000Z,"Mummy Dragon printed by Sonic Mighty 8K

•
Model: Crippled God Foundry
Printer: Sonic Mighty 8K
Resin: Aqua-Gray 8K Resin
Layer Height: 0.03 mm
Rest Time: 3 sec
Lifting Speed: 60 mm/min
Exposure Time: 1.8 sec
•",0,12,2,857
