Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
REDOGRE co.,@redogreco,2021-01-17T19:46:27.000Z,"I've continued iterating on the previous prototype and have created 'SHELL', a  3D printed  paint handle solution.

It now features a steel counter weighted core for increased stability, multi-part construction, improved grip, and an incredibly comfortable hand feel... #Warmongers",0,0,0,0
3d Printing and Painting 3DHP,@JERRY_3DHP,2021-01-18T05:04:33.000Z,https://,0,0,0,0
Yudhanjaya Wijeratne,@yudhanjaya,2021-01-17T17:39:47.000Z,"This is just SERIOUSLY cool! I've got a fair bit of  3D printing  going on in the Salvage Crew, as people try to adapt to their environment and make better tools. I'm wondering whether we can now start messing with shape as objects are grown and not just fitted together.",0,11,0,0
anna,@a_he3d,2021-01-17T20:11:00.000Z,US $2.8 | 3D printer  accessories coupling 5mm*5mm  5mm*8mm  8mm*8mm Flexible Shaft Coupler| 3D Printer  Parts & A...  https:// 62.html?channel=twinner …,0,0,0,0
CGRings3D,@CgRings3D,2021-01-17T22:02:33.000Z,Bullet Pendant - 3D CAD.The 3D CAD model (3dm.stl.obj.) is ready for prototyping on any  3D printer ..  https:// cad/1260-bullet-pendant-3d-cad.html …,0,0,0,0
Nicolas Metal 3D Printing,@yaofumiao,2021-01-18T04:32:58.000Z,Using HBD-80D Metal  3D Printer  to print Removable Partial Dentures and Crowns & Bridges. #HBD80d #Metal3DPrinters #hbdMetal3Dprinter #Metal3DPrinter #AdditiveManufacturing #Dental3Dprinter #Metal3Dprinting #DentalLaboratory #DentalLab #DentalTechnology https://,0,0,0,0
T3PO,@Lord_Pope,2021-01-17T23:43:07.000Z,3D printed  pistol but my bullets real,0,0,0,0
Jordan,@PropsOfThunder,2021-01-18T02:34:19.000Z,PLA!? I CAN'T SAND THIS * 3d printing  joke*,0,0,0,0
VapidAntGames,@VapidAntGames,2021-01-17T20:01:17.000Z,"I’ve been debugging an issue with my  3D printer  since December of last year and i’ve replaced the silent motherboard 3 times due to shorting the stepper motor driver for my extruder...

To just now realize I’ve been reading the pin out guide upside down this whole time....",0,6,0,0
temporal,@temporal3,2021-01-17T17:28:52.000Z,"People are using their own recycled plastic to make decorations and gifts, home and garden products, accessories and shoes, toys and games, sporting goods and gadgets from millions of free designs. This approach is called distributed recycling and  additive manufacturing , or DRAM",0,0,0,0
Stephen McCormack,@Stephen21095661,2021-01-18T01:45:43.000Z,SRN- 3D Printing  for the world,0,0,0,0
Olivier Laborde#CES2025 #Peace,@labordeolivier,2021-01-17T19:09:35.000Z,A city is  #3D  printing a neighborhood of  #sustainable  homes  #AI #ML #IoT #5G @mashable @sebbourguignon @tewoz @kalydeoo @AshokNellikar @ShiCooks @CurieuxExplorer @NevilleGaunt @JeroenBartelse @Fabriziobustama @FrRonconi @AlbertoEMachado @Dahl_Consult https:// s/1350882329695162370/video/1 …,0,13,13,0
The 3D printing belgian #FreeThe3DPGeneral,@3DPBelgian,2021-01-17T18:50:22.000Z,Also discovered my new heatbreak is the wrong size. Strong REEE here.,1,3,0,0
MaxCheung,@KellyCh73684909,2021-01-18T06:24:58.000Z,"Prepareed for lover's day?DM me,pls. Newest  3D print  products",0,0,0,0
Regulatory Affairs,@RegulatoryFocus,2021-01-18T02:37:45.000Z,Do you know the 3Rs of  3D Printing ? | Learn how the FDA reviews and researches  3D printed  medical products to protect the public health.  https:// #3dprinting #fda #healthcare #medicaldevices #regulatoryaffairs #heal … https:// https://,0,0,2,0
All3DP,@All3DP,2021-01-17T18:55:56.000Z,3D printing  is being used not only to get us into space but also to make things once we're there!  https:// in-space-projects/ … #3Dprinting #space #NASA,0,2,1,0
DogHead,@DogHead61212405,2021-01-17T19:20:07.000Z,My second  3D print !!! Assuming you don’t count all the fails:/More exiting print my own model than the Photon test cube thing. 15mm Quadrant 13 is in my future.  #TooFatLardies,0,0,0,0
"3Dプリンター用精密ノズル""kaika""",@kaika_tecdia,2021-01-18T06:50:49.000Z,こだわったパッケージにも着目していただいてうれしいです！ご購入ありがとうございます！ #kaika #テクダイヤ,0,4,0,0
Phat Bone,@Forsplongergri1,2021-01-18T03:03:27.000Z,model train but its a  3d printed  model of me and my erect penis is the only thing attached to the tracks,0,0,0,0
Scott Rohrbach,@scottrohrbach,2021-01-17T20:21:56.000Z,".@_GMLeigh, thanks for getting me into this  3D printing  thing. I told myself that it would be used for more than miniatures, and it actually has been! Behold, a new soap dish. (Added two drops of purple food coloring per 100 ml  @SirayaTech  Simple clear resin to get the color.)",1,9,0,0
Altius,@IamAltius,2021-01-17T20:11:10.000Z,Anyone have a creality ender 3 pro  3D printer  I am trying to install a BL Touch please help!!! #3Dprinting #creality #3dprinter,1,5,0,0
Max Schneider,@rcktmax,2021-01-17T18:17:30.000Z,Well seems like  additive manufacturing  and high chamber pressure don’t mix...  @Erdayastronaut,0,0,0,0
Leoneo,@Leoneo137,2021-01-17T22:59:25.000Z,"Check my Kickstarter Project!! It's table top  3d print The shifting malice 

I'd appreciate the retweet and share",0,2,2,0
