Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Rocketry Articles,@RocketryArticle,2021-12-13T21:55:01.000Z,"I animated my design of gimbal, looks kinda cool, I  3D printed  it but never had time to connect servos  https:// ments/rfqh3k/i_animated_my_design_of_gimbal_looks_kinda_cool_i/ …",0,0,0,0
iphoneness,@iphoneness,2021-12-13T21:43:50.000Z,"Creality CR-10 Smart Modular  3D Printer  with  #Wifi , App Control -  https://  -  #3dPrinter",0,0,0,0
CryptoCloaks™,@CryptoCloaks,2021-12-13T21:55:37.000Z,"What's our end game?

Get every Bitcoiner to own a  3D Printer  and have another slice of self sovereignty.  http:// http://",2,19,1,0
Mashable,@mashable,2021-12-13T21:40:00.000Z,The future of food is here - and it's  3D-printed https:// s/1424955416119758869/video/1 … https:// s/1463970748284944384/video/1 …,1,16,12,0
leila,@leilabot__,2021-12-13T21:52:59.000Z,im going to  3d print  my own ass,0,0,0,0
3D Printing Rockets,@3DPrintRockets,2021-12-13T21:39:40.000Z,Unknown Post Content,0,0,0,0
Promo & Media Management,@mediapromo79,2021-12-13T22:00:09.000Z,All our  3D Printed  Mamba Chastity Range is interchangeable and made to the same specs. So you can switch from a regular cage to a spiked cage or electric shock cage or a full constrictor cage! https:// b1c4-4ca0-9886-d0a00a075395 … #chastity #chastitycage #bdsm #orgasmdenial #teamlocked,0,3,1,0
3D Printing is my hobby.,@RoseAppleMedia,2021-12-13T21:43:30.000Z,Humans have found their purpose.  https://,0,0,0,0
Not A Games Dev Ollie,@Reksaurian,2021-12-13T22:03:39.000Z,"When I get home today I'm going to cook dinner and then reorganise my room so I can sit at my desk with my new chair. Then tomorrow I can, FINALLY, play some Steep. On Wednesday take care of my chores and hit the gym. And Thursday game dev all day. Should be fun.",0,0,0,0
Louis vil LeGun,@LouisvilleGun,2021-12-13T21:58:38.000Z,"3d printed  firearm with a home built suppressor being used by combatants in Myanmar? Damn, Shannon R Watts has to be crapping herself. No wonder they trying to ban  3d printing  here in the US again  https:// /CtrlPew/status/1469064382583914499 …",8,149,15,0
ASME Journals,@ASMEJournals,2021-12-13T22:00:00.000Z,This article presents a new kinematic arrangement for a deployable cable-driven robot intended for on-site  additive manufacturing https:// tics/article/14/2/021010/1115505/Kinematics-of-a-Cable-Driven-Robotic-Platform-for … #AdditiveManufacturing #Robotics,0,0,0,0
Mahsa,@Avaangel7,2021-12-13T21:43:35.000Z,The Sarco suicide pod aims to take assisted dying out of doctors' hands with AI and  3D printing  | Euronews ⁦ @tnatw ⁩ ⁦ @healthnewsch ⁩   https:// 12/08/the-sarco-suicide-pod-aims-to-take-assisted-dying-out-of-doctors-hands …,0,3,3,0
WorldAutoSteel,@SteelYourWorld,2021-12-13T21:40:32.000Z,"Additive Manufacturing  (AM) holds several advantages, but modern AM systems have yet to make significant in-roads with direct-print parts in industries like  #automotive #manufacturing . More:  http:// #engineering #EV #futuremobility",0,0,0,0
Clickbabe,@theReal16067419,2021-12-13T22:06:15.000Z,We're Tired of Hearing That 'Seinfeld' Fans Love  3D-Printed  Flowers,0,0,0,0
3D Print Mars,@3dprintmars,2021-12-13T22:03:49.000Z, what a fucking idiot! Lmao  https:// /JoshFergeus/status/1470379549305163784 …,0,0,0,0
Farm Design,@FarmPD,2021-12-13T21:50:13.000Z,#3DPrinting : What Does  3D Printed  Skincare Have to Offer?  https://  by  @AZoM,0,0,0,0
Top Tech News,@_TopTechNews,2021-12-13T22:00:24.000Z,This is a  3D-Printed  Canon EF Mount for the Gameboy Camera  https:// rinted-canon-ef-mount-for-the-gameboy-camera/ …,0,0,0,0
"No longer posting, still on Youtube",@Bwipyyyyyyyyy,2021-12-13T22:22:39.000Z,"Some guy at work has set up a  3d printer  on one of the empty desks and it's close enough that for the next 3 hours all I get to hear is

wooooOOOOOOoooo
wooooOOOOOOoooo
woooooooOOOOoooo
WOOoooOOOOoooo",0,2,0,0
John Koetsier,@johnkoetsier,2021-12-13T21:52:37.000Z,"""it allows us to operate a lot faster ... three to six months and under a million to get to the market with a new type of robot""

>> Building autonomous robots 10X faster with  3D printing  and a modular robotics platform  https:// omous-robots-10x-faster-with-3d-printing-and-a-modular-robotics-platform/ …",0,0,0,0
