Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
The Hospital Research Foundation Group,@hosp_research,2021-11-22T02:30:02.000Z,"#Congratulations  to  @DrJiawenLi  who has been recognised in the L'Oreal-UNESCO For  #WomenInScience  Awards!
Dr Li has developed the world's smallest  3D-printed  imaging catheter to identify people at high risk of a heart attack. https:// #TogetherFight #HeartResearch",0,7,1,0
Noel Skum,@skum_noel,2021-11-22T02:43:26.000Z,Idea for an invention: a  3D-printed  hospital that kicks onions. If you don't like it you're a scoundrel.,0,0,0,0
bubbleistrouble,@bubbleistrouble,2021-11-22T03:20:58.000Z,"3D printed  cap makes lots of, fleeting bubbles",0,0,0,0
just marinate with that,@mymoistmusings,2021-11-22T02:29:19.000Z,Everything either smells like weed or a  3D printed  butt plug,0,0,0,0
bubbleistrouble,@bubbleistrouble,2021-11-22T03:30:57.000Z,"3D printed  trash can makes fat, fleeting bubbles",0,0,0,0
adrn,@yungrexhar,2021-11-22T03:01:46.000Z,why is  3D printing  quality absolutely abysmal and why doesn't anyone mind?,0,3,1,0
Gilmour Space,@GilmourSpace,2021-11-22T03:18:00.000Z,"And for our final school visit of the year, new rocketry students at  @aviation_high  met with Gilmour engineers Jacob S, Carles P and our chief engineer Eleazor G to talk about optimal model rocket designs,  3D printing  for space, and the diversity of space jobs in Australia. ",1,13,1,0
Karmada Arts,@karmada_arts,2021-11-22T03:44:37.000Z,Babby’s first  3D print ! It’s not perfect and I gotta tweak some settings. But hey! I printed a thing! (I got the file on Etsy),1,8,0,0
Engineering.com,@engineeringcom,2021-11-22T02:45:01.000Z,Continuous Fiber  3D Printing : Technology and Applications http://,0,0,0,0
E Retief,@ERetief1,2021-11-22T02:41:12.000Z,"University of Pretoria (UP), South Africa - UP vet team gives macaw new lease of life with  3D-printed  beak https:// sity-of-pretoria-up-south-africa.html?m=0 …",0,0,0,0
Piri Lume's Cafe,@PiriLumeCafe,2021-11-22T02:23:58.000Z,so I have an idea what if I got the marvel legends nano gauntlet then  3D print  all the infinity stone containers for them,0,0,0,0
Puzzlebox 3D Solutions Philippines,@PuzzleBox3D,2021-11-22T03:29:22.000Z,"In the latest James Bond  #notimetodie , Q (standing for Quartermaster), who heads research and development division of the British Secret Service, was spotted with an  @Ultimaker 3D printer !

Have you spotted it too? Comment down below if you did!
Read more:  https://",0,0,0,0
Naomi Wu 机械妖姬,@RealSexyCyborg,2021-11-22T02:54:31.000Z,"Holy crap, a rational, reasonable, and respectful response from a Chinese  3D printer  company to some very legitimate reviewer criticism of their product? What's the world coming to?",13,262,8,0
