Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Leslie Langnau,@DW_3DPrinting,2021-04-29T15:53:00.000Z,3D-printed  circuit boards: How they’re made and why they matter.  https:// cuit-boards-how-theyre-made-and-why-they-matter/ … #3dprinting #additivemanufacturing @DesignWorld @BotFactory,2,4,4,0
EOS 3D Printing,@EOS3DPrinting,2021-04-29T14:43:36.000Z,What makes the EOS P 500 system a pioneer of the market? A variety of serial products can be  #3Dprinted  with great accuracy no matter where they are placed in the build container:  https:// es/p500-the-way-to-perfection?utm_medium=organic&utm_source=twitter&utm_campaign=04_21_global_eos_p_500&utm_content=content&utm_term=p_500_schrittwieser … #AdditiveManufacturing #ShapingFuture,0,4,2,0
Andres Tovar,@ProfAndresTovar,2021-04-29T13:31:21.000Z,Congratulations to my student Kourtney Collier who was awarded Third Place at the 2021 Southeastern  Additive Manufacturing  Symposium Student Competition  #SEAM2021 #southalabama #IUPUI,0,2,0,0
Not A Games Dev Ollie,@Reksaurian,2021-04-29T14:45:03.000Z,Interdasting...  https://,0,0,0,0
Phil Willis,@PhilWillis,2021-04-29T19:48:49.000Z,"Absolutely!

Robotics, AI, quantum computing, genomics, AR/VR, nanotech, IoT,  3D printing , blockchain and 2 billion people about to be connected to the internet in the next 10 years

Australia must be at the forefront of this",0,0,0,0
Frontiers in Robotics and AI,@FrontRoboticsAI,2021-04-29T18:11:03.000Z,"New Research:  3D Printing  Hydrogel-Based Soft and Biohybrid Actuators: A Mini-Review on Fabrication Techniques, Applications, and Challenges: Stimuli-responsive hydrogels are candidate building blocks for soft robotic applications due to…  https:// 89/frobt.2021.673533?utm_source=S-TWT&utm_medium=SNET&utm_campaign=ECO_FROBT_XXXXXXXX_auto-dlvrit … #Robotics #AI",0,2,1,0
Tech Junkie,@techjunkiejh,2021-04-29T18:04:04.000Z,CoreTechnologie to showcase 4D_Additive  3D printing  software via exclusive online event -  3D Printing  Industry  https:// #DigitalDesign #TechJunkieNews,0,0,0,0
Tyllah | Email Marketer,@MarketingBully_,2021-04-29T17:34:51.000Z,Y’all ready to see the new  3D printer  in action? ,0,3,0,0
Potato chips,@lil_potata,2021-04-29T20:23:07.000Z,"From  3D Printing  to Apps, 4 Ways Students Are Fighting Coronavirus #MakeAnything #AutodeskAmbassador #AmbassadorHub #Autodesk #AutodeskEDU https:// avirus-3d-printing/?mkt_tok=eyJpIjoiTkRWaE9XVTVOamsyTXpObSIsInQiOiJYMlQxVU9nOVhCbWhLQlhuZDV0clZLTXNkZEFxcmhlMGo0TFVESjJpZFpCSys0R0ZlVTZSeCtvSVdOM0c3amtYd1ozUWs1ZmJFRTRkRHdCTGxjWGk0MksxZ3RmSG4rUE1GUUZMak81YjZnNndlTG83Z24weHJnUVV6d2o1cmZRVFRzZThDVTVLb1AyR0hldlJ4Q3F6bmc9PSJ9 …",0,0,0,0
PerceptivX,@PerceptivX,2021-04-29T16:38:51.000Z,The myths about  3d printing . #perceptivx #3Dprinting https:// t-3d-printing/ …,0,2,1,0
MakeItRain,@StonkstoMoon,2021-04-29T20:17:58.000Z,Pretty awesome- and Italy sounds fun This is the first house to be  3D printed  from raw earth  https:// se-mario-cucinella-wasp-architecture-270421?utm_source=facebook&utm_medium=social&utm_campaign=intsocial&utm_content=fbregular …,0,3,2,0
はんそで@4月12日開催4イベント　出展者募集中！,@donimassa,2021-04-29T20:16:58.000Z,"あっ肌色が日本Amazonでも取り扱い開始しておる！！！
Thank you Siraya Tech！from Japanese  3D printer  user.

Siraya Tech製Fastレジン(１kg)ABS-Like高速硬化高強度３Dプリントレジン (クリーミー) Siraya Tech  https:// ref=cm_sw_r_tw_dp_C6D9JXTS2CG38YZGVTFA?_encoding=UTF8&psc=1 … @amazonJP より",0,0,0,0
Fisherman,@6usayo,2021-04-29T14:01:05.000Z,Phil Wang Amazed by  3D Printer  That Makes a Mansion in a Week | Kevin Mc...,0,0,0,0
LoamGame,@LoamGame,2021-04-29T14:01:07.000Z,"Looking for something new to watch? We got you. Tune in this Friday 4/30 for a livestream as we  #3D  print the gnome of Loam! Want to win him? Join the  #loamzone @discord  channel during the stream & give us your best gnome name idea!  
This way to Discord https://",0,2,4,0
George Vangelov,@VangbergGallery,2021-04-29T19:44:34.000Z,'Number 585 - Love' -  3D Printing  sculpture https://,0,0,0,0
LogisticsIT Magazine,@LogisticsIT,2021-04-29T15:01:46.000Z,Materials informatics can revolutionise the  3D printing  market – IDTechEx  http:// @IDTechExEvents @IDTechEx #3DPrinting #Printing #labelling,0,2,1,0
I.am.Robot,@TeslaDunksOnICE,2021-04-29T14:54:13.000Z,Grabbed some  $NNDM  this morning. Who else is excited for the future of  3D printing  as I am?!!! This company is so underrated. NanoFabrica & DeepCube acquisitions are just the beginning! Don’t understand how a company with over $1.4B in cash can be valued only at $1.9B ,1,8,2,0
QT2,@QT2printing,2021-04-29T13:39:20.000Z,"Did you know? Thanks to  3D printing , NASA can basically ""email"" tools to astronauts!! Getting things to the Space Station used to take months, but now items can be ready within hours!",0,0,0,0
Josh1265,@Josh_1265,2021-04-29T21:11:44.000Z,"I'm thinking of doing a different stream this evening, talking about making things, design processes and just general  3D printing  stuff. Would anyone be interested in such a thing?",1,2,0,0
Woke VC+ (male genitalia),@PPP_VC,2021-04-29T15:38:54.000Z,"My firm has created the world’s first time travel ETF which is investing in time machine companies. It’s going to be very disruptive. Top holdings:

Ark  3D printer  etf 
Netflix
Google

Now taking investors",0,0,0,0
Margaux DelGuidice-Calemmo,@metadatachick,2021-04-29T17:59:18.000Z,"So excited! Tomorrow is potting day with  @acesgchs  and her amazing students  @Garden_City_HS  - Our  3D printed  flowerpots are ready to go, to provide drainage into the bigger flowerpots the students decorated.",1,7,2,0
willy,@willystaley,2021-04-29T13:02:10.000Z,Waking up and loading my  3D printer  up with various goops so it can print me a new pair of sneakers.,0,17,1,0
Acorn Welding,@acornwelding,2021-04-29T16:00:11.000Z,Benefits Of  3D Printing  In Aerospace Manufacturing:  https://,0,0,0,0
Charles Russo,@Charles_M_Russo,2021-04-29T13:37:25.000Z,This CARES Act Project Gives 3D Printers To Michigan Manufacturers To Make Medical Devices-And A Whole Lot More  https:// ki/2021/04/29/this-cares-act-project-gives-3d-printers-to-michigan-manufacturers-to-make-medical-devices-and-a-whole-lot-more/ …,0,0,0,0
3D Printing News,@My3DPrinting,2021-04-29T17:36:47.000Z,"Check out the Desktop Metal Zone on  http:// 's website to get the latest  #3Dprinting  news from  @DesktopMetal , in addition to case studies, webinars, eBooks, white papers, customer videos, and more! https:// zone/ …",0,0,0,0
The Mars Society,@TheMarsSociety,2021-04-29T14:54:04.000Z,This is the first house to be  #3D  printed from raw earth (Potential for human settlement on  #Mars ?)  https:// se-mario-cucinella-wasp-architecture-270421?utm_source=facebook&utm_medium=social&utm_campaign=intsocial&utm_content=fbregular&fbclid=IwAR0lRDuUnmDB2csEB9qIBJHu00xwGaoM-BIFEGoEfWabYC8UCkryJ0CtdWo#.YIrIZvM_G6I.twitter … #humanstomars #engineering #humansettlement,2,34,6,0
𝑲𝒖𝒅𝒛𝒂𝒊 𝑴𝒖𝒕𝒊𝒔𝒊,@KMutisi,2021-04-29T16:19:32.000Z,"In the third quarter of 2021, Lafarge Zimbabwe will receive a ""House  3D printing  machine"" 

This means houses will be literally printed.... Like printing a whole house...

With this technology, a house can be completed in 12 hours. Almost everything is ready",8,40,8,0
Mordo,@Mrmordo85,2021-04-29T15:03:57.000Z,"siiiiigh, so had to buy a new motherboard for  3d printer  so will have to wait for that now....",0,0,0,0
Volcano,@VOLCANO_23,2021-04-29T15:36:35.000Z,LONG -  3D printing  is the future ....  $DDDX  - buy the dips ! ,0,0,0,0
Sociability,@Sociability,2021-04-29T13:21:36.000Z,Energy-Saving Gas Turbines Made by  3D Printer https:// gas-turbines-made-by-3d-printer/?utm_source=dlvr.it&utm_medium=twitter …,0,0,0,0
Wearable Wellness Health And Happiness,@LPetcu1,2021-04-29T16:44:03.000Z,Carnegie Mellon Researchers Develop Liquid Metal for  3D Printing http://,0,0,0,0
Neill Ricketts,@neillricketts,2021-04-29T15:11:47.000Z,"I have been working with the team during the pandemic, they were  3d printing  visors which we helped with, as a result of that I moved the funding to this STEAM Lab project but I will revist the chemistry lab when possible.",2,14,1,0
Shapeways,@shapeways,2021-04-29T15:27:02.000Z,"3D printing  luxurious cuff bracelets, design firm Groen & Boothman embrace  #3Dprinting  technology to make custom jewelry.  https://",0,4,3,0
CryptoCloaks™,@CryptoCloaks,2021-04-29T18:33:44.000Z, Love to see our  3D Printing  Filament out there!,0,11,3,0
Jennifer Barnes,@jenniferdbarnes,2021-04-29T15:58:17.000Z,"Bellissima!  #TECLA  is the first house to be  3D printed  from raw earth, designed by  @MarioCucinella . Via  @itsnicethat @JennySBrewer #3Dprinting #localmaterials #placemaking #biophilia https:// se-mario-cucinella-wasp-architecture-270421?fbclid=IwAR3j-vxAtlAyLuB-RwBTM0ZRmiKaBRYBUgZNuEwfm5waHhV8y-6Ze4i1Bes#.YIrVRba7Tnw.twitter …",0,2,0,0
UK Research,@ResearchKY,2021-04-29T17:00:14.000Z,Congrats to Alexandre Martin in  @ukyengineering  and  @NASAKentucky  on new funding from  @NASA  for his work on testing  additive manufacturing  heat shields using University of Kentucky's own KRUPS capsule!,0,3,1,0
3D Printing Canada,@3dprintingcan,2021-04-29T15:21:57.000Z,Just posted a photo @  3D Printing  Canada  https:// ?igshid=9wnhm0z1bzia …,0,0,0,0
Extruder Joe,@ExtruderJoe,2021-04-29T16:12:20.000Z,3D Printing : A Closer Look At Stratasys’ Polymer Manufacturing Strategy  http:// fabbaloo/default~A-Closer-Look-At-Stratasys%e2%80%99-Polymer-Manufacturing-Strategy …,0,0,0,0
Dominique,@DominiqueBandet,2021-04-29T16:24:01.000Z,"RT  @VicBuilders : ""To move beyond a niche market, construction firms will need to significantly ramp up production & persuade home buyers, developers & regulators that  3D printed  houses are safe, durable & pleasing to the eye""  https:// #saanich #yyj #yvr #langford …",0,0,0,0
3D Printing News,@My3DPrinting,2021-04-29T18:15:22.000Z,"Visit our Research page to see what @SmarTechPublish is reporting on, such as metal  #3Dprinting  powders or metal  #additivemanufacturing  services. To learn more, or to purchase one of these reports, click the link below: https://",0,0,0,0
Samsquanch,@ItzSamsquanch,2021-04-29T13:05:51.000Z,I'll probably start doing more  3d print  streams. Maybe once or twice a week.,0,0,0,0
hobby,@hobby43389138,2021-04-29T14:30:36.000Z,PHROZEN Sonic Mini UV LCD  3D Printer https:// Phrozenは、ソニックミニに2000時間以上の寿命を持つ熱安定性モノLCDを使用しています,0,0,0,0
Nano Dimension,@3Dpcb,2021-04-29T21:25:57.000Z,We are proud to introduce the all new  #NANOS  SHOP! Take a peek and test one of our three services to  3D print  electronic parts! Elevate your pitch and expedite your project by testing a design structure.   https://,7,177,32,0
Wevolver,@WevolverApp,2021-04-29T17:29:01.000Z,"For this 7th edition, more than 1900  3D printing  users answered our survey, providing interesting insights and information about the role of  additive manufacturing  in their business. https:// eo-launches-the-state-of-3d-printing-2021 … Credits:  @sculpteo #3dprinting #AM #engineering #innovation #report",0,0,0,0
Charlie Oliver,@itscomplicated,2021-04-29T16:29:01.000Z,Spanish Police Seize Covert  3D Printed  Gun Workshop with Possible Nazi Leanings -  http://  | The Voice of  3D Printing https://,0,0,0,0
Mantis 3D Printer,@Mantis3DPrinter,2021-04-29T19:30:21.000Z,Did we nail the color?  @Lamborghini @joeltelling @3dprintindustry,0,0,0,0
Lainie Eisner,@EisnerLainie,2021-04-29T20:54:38.000Z,I’m assembling a  3D printer  for the lab and it came with a pack of gummy bears to eat during the assembly which is the energy I need on this rainy Thursday,0,12,0,0
3DHEALS,@3dheals,2021-04-29T14:02:41.000Z,Cardiac  3D Printing : The Heart of the Matter  https:// nting-the-heart-of-the-matter … #ExpertCorner #medical3dprinting #bioprinting #3DTech,0,0,0,0
Not A Games Dev Ollie,@Reksaurian,2021-04-29T19:40:35.000Z,Oof. Hurty. Exercise bad.,0,0,0,0
Life of a Doc Preneur,@Doc_Preneur,2021-04-29T15:02:00.000Z,The  3D printed  wristwatch cradle features a sturdy exterior and felt lining to keep your precious timepieces safe. Check it out here:  https:// nted-wrist-watch-cradle/ … #watches #storage #travel,0,0,0,0
PRIEST,@EniiOti,2021-04-29T21:01:02.000Z,"I have no idea how this is achieved. If they use mold it will be crazy expensive, multi-material  3d printing  would also not be this neat. So how",1,0,0,0
Itu.,@__Tumii,2021-04-29T16:38:09.000Z,I really need to get a  3D printer,0,0,0,0
あんぽんたん,@anri_uchida,2021-04-29T13:17:12.000Z,はえ〜すごい……AFPBまで再現してある…… 3D print  toys Beretta M9  https:// @YouTube より,1,1,0,0
Extruder Joe,@ExtruderJoe,2021-04-29T21:10:27.000Z,3D Printing : Essentium Boosts Aerospace Research  http:// fabbaloo/default~Essentium-Boosts-Aerospace-Research …,0,0,0,0
John Carey,@WWChannelJohn,2021-04-29T18:28:02.000Z,SPEE3D Features Fusion 360 in Metal  Additive Manufacturing  Simulator  #AutodeskEmployee https://,0,0,0,0
Tone Prose,@toneprose,2021-04-29T16:39:52.000Z,"This week on the Gabfest:

♪  3D printed  violins
♪ The 2015 Aussie animated short ""The Orchestra""
♪ The world of Dark Academia classical playlists

Plus, we are thoroughly routed by our listeners... but the analysis was good!",0,0,0,0
kylie,@GlazedKylie,2021-04-29T16:52:55.000Z,I want a  3D printer  so that I can make myself jewelry and nobody else anything,0,0,0,0
夕凪㌠,@Yuunagi_DAMEYA,2021-04-29T16:50:42.000Z,1/144 scale model manufactured with  3D printer  is on sale. https:// #144scale #3dprinting,0,0,0,0
3D Printing Dad @3DPrintingDad@fosstodon.org,@MrCarefulGamer,2021-04-29T20:43:03.000Z,"Enjoyed seeing Neil Patrick Harris in so many things through the years - Doogie Howser, Starship Troopers, Dr. Horrible... and now on JOEL'S CHANNEL!!!

Freaking cool. Be sure to tune in.",0,4,0,0
