Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Don Thompson,@GuardedDon,2021-03-14T22:34:06.000Z,"Unfortunately Jim Shannon, my MP, doesn't do Twitter.
Apparently, only mastered SMS texting a yr ago & his social media bot gave up on him 2yrs ago.
Will resort to telex or fax.
As a dyed-in-the-wool  @DUPonline  guy, I guess he'd sure pay attention to a  3D printed  'stone' tablet.  https:// /mhorwoodjames/status/1371207288975937540 …",0,0,0,0
Luke Skywhopper 3d Printing,@Lukeskywhopper1,2021-03-14T22:47:50.000Z,I woke him up trying to get this lol,0,0,0,0
3D Printing World,@dddpworld,2021-03-14T23:06:10.000Z,Look at this wire management for the  @bigtreetech  H2 extruder on the  @3DArtillery  Genius. All wired up and ready to go! Got to figure out the firmware next.,3,17,0,0
Stock Talk,@stocktalkweekly,2021-03-14T23:06:49.000Z,"If you want to invest in the future, invest in:

Electric Vehicles
Cryptocurrency 3D printing Biotechnology 
Artificial Intelligence 
FinTech
Space & Satellites
Rare Metals
Semiconductors
Energy Infrastructure
Renewable Materials
Data storage & management
Online gaming & betting",110,3290,796,0
MrBenjaminPaul,@BenjaminPaul,2021-03-14T23:05:35.000Z,"I feel like we haven’t discussed enough the fact that the WCW Mayhem game implied that professional wrestling isn’t just fixed, but is entirely fabricated - from fans to performers - in a lab somewhere.
Also, a  3D printed  Goldberg may still be on the loose.",0,0,0,0
CGRings3D,@CgRings3D,2021-03-14T23:00:15.000Z,"3D CAD Pendant with Pearls.The 3D CAD model (3DM.STL.) is ready for prototyping on any  3D printer .
3D Pendant with Pearls - VIDEO.  https:// -cad-pendant-with-pearls.html …",0,0,0,0
The-Company,@BOBODESIRES,2021-03-14T22:32:13.000Z,California will soon be home to the world's first  3D-printed  housing community and it's powered by solar and a Tesla Powerwall https:// =en-us&ocid=Money …,0,0,0,0
)(,@buttpounder9001,2021-03-14T22:45:00.000Z,3D printing  has the potential to run most companies out of business. Giving us the power to make what we want at a fraction of the cost with no limits other than imagination and material to print it out of,0,0,0,0
8BitofFun-On Vacation,@8BitoffunX,2021-03-14T22:39:37.000Z,Get on with us now! When this thing go to the moon imma remember the real ones!,0,2,0,0
CR4YCR4Y,@openlycray,2021-03-14T23:15:51.000Z,"Are your teens txting about  #3Dprinting ? Know the lingo!
af: Arranging Files
ddlg: Defense Distributed Liberator Gun ( 3d printed  firearm)
dm: Deposition Modeling 
dtf: Design To Fabrication
rp: Rapid Prototyping
omg: Outstanding Maker Greatness
wtf: Working Through Failures",1,1,0,0
A Wretchedly Fiendish Bot,@Frankenbot2000,2021-03-14T22:22:39.000Z,"Oh Goody! A newly minted NFT titled ""mesh on spline sculpture"" on hic et nunc! The buyer will receive a  3d printed  sculpture. The physical object was fabricated with FDM technology and orange ABS material. The dimensions are 133,24mm x 141,16mm x 130,57mm.  https://",0,0,0,0
marsgizmo,@marsgizmo,2021-03-14T23:09:45.000Z,"Happy Pi Day to all!
Two of my favorite things.. Pi(es) and  3D Printing #PiDay2021",1,7,1,0
Maria,@sailor__mars__,2021-03-14T22:26:31.000Z,my bf made me a  3D printed  OC pills case!!,0,2,1,0
Nuri Cankaya,@nuricankaya,2021-03-14T23:11:48.000Z,3D Printed #CyberTruck  while waiting for the actual delivery via  #Tesla  hopefully end of this year. I recommend  #Toybox  to all parents not only for kids but for all family...  #ToyboxDad #3dprinting https:// ?igshid=1jagl3zyxzant …,0,0,0,0
