Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
KJD_3D_Printer (Real Life Bot),@Kjd3d,2021-03-31T20:04:02.000Z,KJD3D :   Printing is at 40%,0,0,0,0
Anuga FoodTec,@anugafoodtec,2021-04-01T07:55:42.000Z,"The  @RedefineMeat  company has developed a way to produce animal-free meat by combining proprietary  3D printing  technology, meat digital modelling, & food formulations. It’s claimed that the appearance, texture & flavour of the final product is the same as that of animal meat.",0,161,13,0
anna,@a_he3d,2021-03-31T20:59:00.000Z,315.09US $ 19% OFF|HE3D K200 dual heads delta  3d printer  kit autoleveling full metal extruder hotend with heat...  https:// 21.html?channel=twinner …,0,0,0,0
chelseifox,@chelseifox,2021-03-31T19:04:19.000Z,Moving right along designing adaptive pieces for the  @Hasbro #nerf  disruptor! Using everything from cardboard to  3D printing  to make it happen! Today’s focus- trigger mechanism!  #makered #EngageYCSD @kecagle @candiskinner,1,7,1,0
BLACK LIVES MATTER,@Zombiewski,2021-04-01T00:25:13.000Z,"My Xmas present, a  3D printer , finally arrived. So naturally I’m making game stuff w it. This is my 1st “big” print, a folding dice tower",1,0,0,0
Biorno Vincenzo,@BiornoV,2021-04-01T06:49:06.000Z,The world's first  3D-printed  vegan steak is here and could hit restaurants soon  https:// lds-first-3d-printed-vegan-steak-hitting-restaurants-soon-12924017/?ito=article.mweb.share.top.twitter …  來自  @MetroUK,0,0,0,0
Unicun,@UnicunShop,2021-03-31T20:06:21.000Z,3D Printed  Plumbus https:// nted-plumbus/ … #UnicunShop,0,0,0,0
Joel Telling - 3D Printing Nerd,@joeltelling,2021-04-01T02:45:56.000Z,"Thanks for the shout,  @makersmuse !",3,51,1,0
3DHEALS,@3dheals,2021-04-01T04:51:06.000Z,3D Printing  for Veterinary Medicine  https:// #medical3dprinting #bioprinting #FromAcademia,0,0,0,0
Michael parker,@Michaelrbparker,2021-04-01T03:49:05.000Z,I  3d printed  and painted a saturn 5 model rocket. It took 7 hours to print.,0,5,3,0
Giovanni Bruno,@br1johnny,2021-04-01T10:55:43.000Z,Finally the best  3d printer  eveeeerrrrrrr!!! https:// @josefprusa @Prusa3D #prusa #prusament #AprilFoolDay #mendel #3dprint #3dprinting,0,3,1,0
The 3D Print General,@3DPrintGeneral,2021-04-01T03:19:09.000Z,"In today's video, I take a look at the large UNIZ IBEE SLA printer with a 4K LCD screen:  https:// yRvag …",0,0,0,0
linuxdevices,@linuxdevices,2021-03-31T19:12:47.000Z,"Spinning Up a Water Cooled  3D Printed  Stirling Engine: The Stirling external combustion engine has fascinated gear heads since its inception, and while the technology has never enjoyed widespread commercialization, there’s a vibrant community of tinkerer…  https://",0,0,0,0
arianna,@glydiaaa,2021-04-01T04:01:29.000Z,I really want a  3D printer,0,0,0,0
3d4printers,@3d4printers,2021-03-31T20:54:33.000Z,AMUG reveals recipients of 2021  3D printing  scholarships  http://,1,0,0,0
