Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
"George Robert Martin III aka: ""Nemesis Rising TV""",@Player1Rising,2017-02-26T10:13:00.000Z,Check out the  3D printed  Lakshmi Ganesha Yantra.  http://  via  @shapeways,0,0,0,0
Floreon,@FloreonTP,2017-02-26T10:31:00.000Z,"3D printing  construction company Apis Cor prints 37 m2 house near Moscow, plans global expansion  http://",0,0,0,0
Quentin Harley,@QuentinHarley,2017-02-26T10:00:24.000Z,I liked a  @YouTube  video from  @printthatthing http://  Hairy Einstein -  #HairyPrints  Challenge - How to  3D Print  with,0,0,0,0
GuildStrayDogs,@GuildStrayDogs,2017-02-26T11:23:49.000Z,How to make money with a  3D printer : a conversation with Professor ...  http:// 5795 … #Make  money  @NewsBusinessLH,0,0,0,0
Jimmy Couts,@jimmycouts,2017-02-26T10:49:48.000Z,"HATCHBOX 3D PLA-1KG1.75-BLU PLA  3D Printer  Filament, Dimensional Accuracy +/- 0.05 mm, 1  https:// ox-3d-pla-1kg1-75-blu-pla-3d-printer-filament-dimensional-accuracy-0-05-mm-1-kg-spool-1-75-mm-blue/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …",0,0,0,0
Awesummly,@awesummly,2017-02-26T10:44:23.000Z,India enters age of  3D printed  body parts http:// #technology #news,0,0,0,0
#3DPrintingZone,@3DPrintingZone,2017-02-26T11:07:01.000Z,Micro-Optics and the World of Nano  #3D  Printing  http:// #3DModels #3DPrints #3DModel,0,0,0,0
WhatsUp FPV,@Heliboy,2017-02-26T09:31:22.000Z,Why E3D are still a startup... Great  3D printing  stories...  https:// -qlUg&feature=share …,0,0,0,0
Celtic3d,@celtic3d,2017-02-26T10:41:41.000Z,3d printing  and BIM :  3D Printing  in Architecture (&III)  https:// printing-in-architecture-iii/ …  via  @oliebana,0,0,0,0
"George Robert Martin III aka: ""Nemesis Rising TV""",@Player1Rising,2017-02-26T10:18:05.000Z,Check out the  3D printed  Lakshmi Yantra Goddess of Wealth.   http://  via  @shapeways,0,0,0,0
"Lucille Borlaza-Lacoste, Ph.D.",@lucilleborlaza,2017-02-26T10:52:36.000Z,I have a  3D printed  yoda!!  https:// ZsJrkgO2zKijkaY8p2DyZg8faQ0/ …,0,0,0,0
Tech Junkie,@techjunkiejh,2017-02-26T10:20:03.000Z,3D Printing  in Architecture (I)  http:// #3dprinting,0,0,2,0
U RoK Designs,@Hertz_ie,2017-02-26T10:22:39.000Z,„❋  3D Printed  Light tube by U RoK Design  #interiordesign #lightinguk #Giftideasuk http://,0,0,0,0
Test Jaap,@MrBreaker755,2017-02-26T10:36:20.000Z,Helemaal  #TVOH  &  #Philipshue  fan. Nog heel erg steeds blij met de gewonnen Philips Hue lampen! THX!!! Om het te vieren een mooie  3d print,0,0,0,0
"George Robert Martin III aka: ""Nemesis Rising TV""",@Player1Rising,2017-02-26T10:16:18.000Z,Check out the  3D printed  Yantra for Laxmi Prapti.  http://  via  @shapeways,0,0,0,0
