Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
ETS Enxeñaría de Camiños UDC,@Caminos_UDC,2017-02-05T10:40:00.000Z,Building by numbers: how  3D printing  is shaking up the construction industry  https:// siness/2017/jan/31/building-by-numbers-how-3d-printing-is-shaking-up-the-construction-industry?CMP=share_btn_tw …,0,0,0,0
U RoK Designs,@Hertz_ie,2017-02-05T13:08:29.000Z,✯¤  3D Printed  Wood Light by U RoK Design  #interiordesign #3dprinting #saleuk http://,0,0,0,0
Thomas Tildsley,@tomtil,2017-02-05T15:33:44.000Z,I liked a  @YouTube  video  http:// 3D Printed  Rammstein Figurine Unboxing! [ALL SIX FIGURES] First Impressions + Tips,0,0,0,0
Evan Kirstel #B2B #TechFluencer,@EvanKirstel,2017-02-05T15:16:40.000Z,Majestic uses ISS  3D printer  to  3D print  data visualization of 'The Internet' in space  #3dprinter @3dersorg http:// 201-majestic-uses-iss-3d-printer-to-3d-print-data-visualization-of-the-internet-in-space.html …,0,0,0,0
U RoK Designs,@Hertz_ie,2017-02-05T11:07:14.000Z,• 3D Printed  Light Tube by U RoK Design  #interiorideas #homeshopuk #lightuk http://,0,0,0,0
Bonnie Ele,@BonnieEle2,2017-02-05T13:08:14.000Z,CT28  3D Printing  Black Tight Compression Shirt Top Baselayer Long Sleeve For Sports F  http://,0,0,0,0
F & R,@fortunestweett,2017-02-05T14:49:19.000Z,Share with your friends... 3D Printed  Horseshoes-The Future of Horse Racing !...  http://,0,0,0,0
Jaimie,@MiniD33,2017-02-05T16:32:23.000Z,Live  3d Printing :  http://  via  @YouTube,0,0,0,0
U RoK Designs,@Hertz_ie,2017-02-05T16:08:48.000Z,♧›  3D Printed  Light Tube by U RoK Design  #interiorideas #homeshopuk #lightuk http://,0,0,0,0
VICE UK,@VICEUK,2017-02-05T16:00:00.000Z,Inside the Middle Eastern hospital  3D-printing  eyes and ears for war victims  http://,0,8,4,0
Pareekh Jain,@pareekhjain,2017-02-05T15:26:54.000Z,#3D  Printing Sketch to Print....,0,0,0,0
ScrabbleScratch,@ScrabbleScratch,2017-02-05T16:55:40.000Z,Me ha gustado un vídeo de  @YouTube  ( http://  - 3D Pen | Making The Great Deku Tree | The Legend Of Zelda |  3D Printing,0,0,0,0
U RoK Designs,@Hertz_ie,2017-02-05T14:08:47.000Z,❧Δ  3D Printed  Wood Light by U RoK Design  #interiordesign #3dprinting #saleuk http://,0,0,0,0
Domain-Buyer.com,@Domain_Buyer,2017-02-05T12:16:13.000Z,http:// Looking for a Domain to 'Brand' your  3D Printing  Buisness? #3D #3dprint #startup #Brands #3dprinting #domains,0,0,0,0
Edward Tufte,@EdwardTufte,2017-02-05T16:02:40.000Z,"3D printing  of complex real living moving things, e.g. a heart! Love the  phrase ""virtual and tangible 3d printouts""  #dataviz #visualization",0,18,9,0
Cameron Shelley,@cam_shelleyA1,2017-02-05T13:06:44.000Z,3D printing  Guelph's historical architecture (3 photos) -  http:// https:// printing-guelphs-historical-architecture-3-photos-527716 …,0,0,0,0
Len Rosen,@21stcentechblog,2017-02-05T13:36:28.000Z,First Canadian Hospital opens new  3D printing  progam to make cheaper prosthetic limbs faster. |  http://,0,0,0,0
Ziko,@Ziko_3D,2017-02-05T14:10:04.000Z,3D Printing  revolutionizing healthcare with organ replicas =>    #3DPrinting http://,0,0,0,0
3D PrintMart,@3DPrintMart,2017-02-05T11:45:13.000Z,Scribbler  3D Printing  Pen | V1 using  3D printing http://,0,0,0,0
