Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Deepakkumar Rupnar,@deepsweb,2017-12-25T19:00:18.000Z,Top 3 Important Things You Need To Know Before Buying A  3d Printer  - Techicy  https://,0,0,0,0
D1g1t@l©0d3®,@edeiller,2017-12-25T17:26:58.000Z,"Breaking Down the Building Process of Matt Denton’s Giant  3D Printed  Motorized …  https:// nton-motorize-lego-gokart/ … , see more  http://",0,0,0,0
DIY 3Dprinted com,@DIY3dprinted,2017-12-25T18:13:36.000Z,"Students use  3D printing  to develop stylish walking aid prototype for eldery, the Lio -  https://",0,0,0,0
Mike Scheuchzer,@mikescheuchzer,2017-12-25T17:37:45.000Z,"Let’s get the kid a  3D printer  I said...
It’ll be fun I said...
He can make cool stuff I…  https://",0,2,0,0
3dörtgen,@3Dortgen,2017-12-25T14:15:07.000Z,"FDM'den SLS'e tüm 3 boyutlu yazıcı teknolojileri hakkında bilmeniz gereken her şey bu kitapta!

The  3D printing  Handbook Türkiye'de ilk kez 3Dörtgen'de.  #3Dprinting İnceleme ve sipariş:  http:// -yazici-teknolojisi-hakkinda-her-sey-3d-printing-handbook …",0,9,1,0
Laurence Mozafari,@Laurence_Moza,2017-12-25T19:52:35.000Z,"What do you get the girl that has everything? Well, a mini  3D-printed  model of your own head, of course. #BoyDoneGood #MichaelKors #Blessed #ChristmasDay2017 #Christmas",1,2,1,0
Fabbaloo,@fabbaloo,2017-12-25T19:03:16.000Z,"A Culture of Making ""Anythings"": More  3D Printing  Misunderstandings  http:// #3DPrinting",0,0,0,0
3dprintfeed,@3dprintfeed,2017-12-25T18:22:18.000Z,Ready to Crawl: These  3D printed  bio-inspired robots that move like animals were  3D printed  in ...  http://,0,0,0,0
Dennis K Medler,@DKMedler,2017-12-25T15:03:27.000Z,Sindoh 3DWOX DP200  3D Printer https://,0,0,0,0
Javier A. Orduño C.,@Javorduno,2017-12-25T20:05:36.000Z,7 Shocking  3D Printed  Things  2  http:// https:// _q1Fc …,0,0,0,0
Doug,@pdouglasr,2017-12-25T21:08:07.000Z,I liked a  @YouTube  video  http://  TEVO TORNADO  3D PRINTER  - What you need to do before printing,0,0,0,0
P'undrak || @phundrak@emacs.ch,@Phundrak,2017-12-25T21:31:43.000Z,"My  3d printer  is COMPLETE!

No, seriously, this is supposed to be built along the printer, and I have literally no idea what this thing is for......",1,1,0,0
Filafy,@Filafy3D,2017-12-25T19:06:11.000Z,3D Printed  Rifleman Mech Steps into the Real World  http://,0,0,0,0
Werner Cappel,@VielMehrWissen,2017-12-25T19:42:18.000Z,20T GT2 Aluminium Timing Pulley 2GT 5M Belt For RepRap Prusa Mendel  3D Printer https:// ium-Timing-Pulley-2GT-5M-Belt-For-RepRap-Prusa-Mendel-3D-Printer-p-1081330.html?p=HD311541908162016034 …,0,0,0,0
Lamurdi Parasian,@lamurdiparasian,2017-12-25T16:28:47.000Z,Did You Get a  3D Printer  for Christmas? I Got a  3D Printer  for Christmas 3 Years Ago!  https:// -you-get-a-3d-printer-for-christmas-i-got-a-3d-printer-for-christmas-3-years-ago/ …,0,0,0,0
Hootie,@BrodTHEchode69,2017-12-25T20:05:11.000Z,My uncle is  3D printing  a millennium falcon right now.,1,19,2,0
