Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Victor Truke,@TrukeVictor,2017-05-24T17:11:55.000Z,Me ha gustado un vídeo de  @YouTube  ( http://  - Talking  3D Printing  with Frank Ippolito at the Matterhackers booth at,0,0,0,0
U RoK Designs,@Hertz_ie,2017-05-24T16:39:45.000Z,}❝  3D Printed  Light Tube by U RoK Design  #interiorideas #homeshopuk #lightuk,0,0,0,0
Unique Blog,@Unique__Blog,2017-05-24T16:38:45.000Z,Get To Know This Amazing  3D Printed  Pendant Lights Collection  http://,0,0,0,0
Patrick Salsbury,@salsburyp,2017-05-24T16:51:39.000Z,I added a video to a  @YouTube  playlist  http://  Polymaker Polysher Review -  3D Printing  with No Layer Lines using,0,0,0,0
marionebra3000,@mario1000nebra,2017-05-24T16:42:07.000Z,Jimmy: Open Source  3D Printed  Robot | Intel  https://  vía  @YouTube,0,0,0,0
Bonfire Recruitment,@bonfirerecruit,2017-05-24T16:40:07.000Z,"Despite its obvious advantages, companies are slow to take on additive  #manufacturing :  http:// #FoodManufacturing",0,0,0,0
Gerd Moe-Behrens,@GerdMoeBehrens,2017-05-24T17:01:14.000Z,Secret flaws keep  3D-printing  safe from hackers  http:// eft-1439642-2/?utm_source=Futurity+Today&utm_campaign=8bfd2188f8-EMAIL_CAMPAIGN_2017_05_24&utm_medium=email&utm_term=0_e34e8ee443-8bfd2188f8-206311629 …,0,0,0,0
LuxuryRealtyServices,@luxuryrealtysrv,2017-05-24T16:32:05.000Z,Check out this  3D printed  house!  #realestate #homebuyer http:// alestate/a-startup-invented-this-dollar10000-house-that-can-be-built-in-one-day/ar-BByE0EA …,0,0,0,0
Amit Garg,@Amit_Cool_Guy,2017-05-24T16:29:09.000Z,"8 essential  #tech 1  #AI 2  #IoT 3  #blockchain 4 drones
5 robots
6 AR
7 VR
8  3D print #MITCIO http://",0,1,2,0
Jewgenij Leube,@Jeff1601,2017-05-24T16:28:20.000Z,3D Sprint™ 2.5 Plastic Additive Manufacturing Software $youtube  #3DSystems https:// lk9gE …,0,0,0,0
The Institute of 3D Printing,@Io3DP,2017-05-24T16:30:02.000Z,"Want a  #3dfilament  that can do it all? There's arguably no such thing, but  #Nylon  comes pretty close:  https:// printing-nylon-filament-heres-why-and-how-you-should-use-it … #3dprinting",0,0,0,0
Robot Watch,@Robot_Watch_,2017-05-24T17:05:40.000Z,1st successful  3D printed  spinal implant operation conducted in China | Globalnews.ca  http:// #health,0,0,0,0
Milhan,@mmilhanm,2017-05-24T17:18:44.000Z,When the TSA got suspicious of a scientist's  3D-printed  mouse penis,0,0,0,0
ATECH World,@Atech_World,2017-05-24T16:43:01.000Z,3D Printed  hearts anyone?  #3dprinting https:// ay/23/robot-hearts-medicines-new-frontier …,0,1,2,0
3Ders.org 3D Printing News,@3dersorg,2017-05-24T17:09:18.000Z,"MakerOS launches Public Autoquoter, customizable tool for  3D printing  price quotes  http:// 524-makeros-launches-public-autoquoter-customizable-tool-for-3d-printing-price-quotes.html … #3Dprinting",0,2,2,0
Kathy Wirth,@WirthCnsltng,2017-05-24T17:00:38.000Z,"HP  3D Printing  Wins ‘Innovation’ Award, Cites Rising Demand for HP 3D Printers  http:// 3d-printing-wins-innovation-award-cites-rising-demand-for-hp-3d-printers/ …",0,0,0,0
caseyrentz,@caseyrentz,2017-05-24T17:12:41.000Z,3D-Printed  Ovaries Offer Promise as Infertility Treatment  http:// ed-ovaries-offer-promise-as-infertility-treatment.html#sthash.lmTFFriR.uxfs …  via  @LiveScience,0,0,0,0
Formfeuer,@formfeuer,2017-05-24T17:10:33.000Z,"MakerOS launches Public Autoquoter, customizable tool for  3D printing  price quotes  http:// http:// #3dpri …",0,0,0,0
BuyCrafts44,@BuyCrafts44,2017-05-24T16:40:41.000Z,"Professional 3D Pen Kit, Aircraft Aluminum  3D Printing  Pen Set for  http:// tic/twitter/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889861&item=112418138022&vectorid=229466&lgeo=1 …",0,0,0,0
Charles Russo,@Charles_M_Russo,2017-05-24T16:45:26.000Z,"NYU Researchers Develop a New, Sneakier Weapon Against Counterfeit  3D Printed  Parts  https:// earch-counterfeit-parts/ …",0,0,0,0
Fargo 3D Printing,@Fargo3DPrinting,2017-05-24T17:10:59.000Z,I liked a  @YouTube  video  http://  HydroSupport - Water Soluble Support Material,0,0,0,0
FPSchazly,@FPSchazly,2017-05-24T16:57:42.000Z,I liked a  @YouTube  video  http://  Working  3D-Printed  Car Engine Models!,0,0,0,0
ConectorJ,@ConectorJ,2017-05-24T16:29:01.000Z,"#3dprint   NYU Researchers Develop a New, Sneakier Weapon Against Counterfeit  3D Printed  Parts",0,0,0,0
czyka tumaliuan,@czykatumaliuan,2017-05-24T16:33:49.000Z,Midnight thoughts: recycled materials for  3D printing .,0,0,0,0
Claudia,@signorina37H,2017-05-24T17:06:08.000Z,3D Printed  Fixed Wing Drone  http:// #rounders,0,0,0,0
Jess Crochets A Lot,@JessZanco,2017-05-24T16:42:41.000Z,3D Printing  & STREAM in FACS:  3D printing  + Sewing = honor medals 4 veterans  @RegalLibrarian @PrincipalPena @PelechStanley @DrBillBrennan,0,4,3,0
Gary Weston,@GaryWeston11,2017-05-24T17:12:25.000Z,Secret flaws keep  3D-printing  safe from hackers - Futurity: Research News  http://,0,0,0,0
Markus Wolf,@3DMetalPrintin1,2017-05-24T17:06:04.000Z,Building Better Cars Faster With  3D Printing http:// #AdditiveManufacturing,0,0,0,0
Markus Wolf,@3DMetalPrintin1,2017-05-24T17:06:06.000Z,"NYU Researchers Develop a New, Sneakier Weapon Against Counterfeit  3D Printed  Parts  http:// #AdditiveManufacturing",0,0,0,0
Jonathan Grandt,@jgrandt11,2017-05-24T16:35:13.000Z,#mms118life - 3D printing  at MMS=AWESOME!,0,4,0,0
NGO News,@_ngoo,2017-05-24T16:46:38.000Z,#ESA  European Space Agency  3D printing  electrically conductive CubeSats in PEEK. Read more:  http://,0,0,0,0
Curso 3D Printing,@Curso3DPrinting,2017-05-24T17:15:39.000Z,"MakerOS launches Public Autoquoter, customizable tool for  3D printing  price quotes  http://",0,0,0,0
Vida Hoseini,@VidaHoseini,2017-05-24T17:17:21.000Z,When the TSA got suspicious of a scientist's  3D-printed  mouse penis  http:// n-the-tsa-got-suspicious-of.html …,0,0,0,0
Crea504,@crea504agency,2017-05-24T16:40:41.000Z,How Stratasys Helps McLaren Formula 1 Racing Produce  3D Printed  Race-Ready Car Parts  http:// /05/24/how-stratasys-helps-mclaren-formula-1-racing-produce-3d-printed-race-ready-car-parts/ …,0,0,0,0
U RoK Designs,@Hertz_ie,2017-05-24T17:09:55.000Z,∞  3D Printed  Light Tube by U RoK Design  #interiorideas #homeshopuk #lightuk,0,0,0,0
Gary Weston,@GaryWeston11,2017-05-24T16:32:24.000Z,Chinese C919 commercial airplane takes maiden flight with  3D printed  components -  3D Printing  Industry  http://,0,0,0,0
3 Aayaam,@3_aayaam,2017-05-24T16:41:27.000Z,"3D Printing  Spotlight On: Vanessa Campanacho, PhD, Biological Anthropologist  https:// printing-spotlight-on-vanessa-campanacho-phd-biological-anthropologist/ …",0,0,0,0
3D Print .com,@3DPrintBoard,2017-05-24T16:54:01.000Z,"#3DPrinting  Spotlight On: Vanessa Campanacho, PhD, Biological Anthropologist https:// ht-vanessa-campanacho/ …",0,0,0,0
Dave Manchester,@dredeyedick,2017-05-24T16:31:50.000Z,"After  3D Printing ? 3D Growing.  #CLIP  Continuous Liquid Interface Production offers 100x the speed, superior quality  https://",0,1,2,0
American Mutt,@DynnysDerwydd,2017-05-24T16:54:36.000Z,This Tiny  3D Printed  Jet Engine Could Have Big Promise | Fast Forward | OZY  http:// his-tiny-3d-printed-jet-engine-could-have-big-promise/77490?utm_source=FBOrganic&utm_medium=Social&%3Ffb=ozy&type=cpc&aud=OZY … +,0,0,0,0
Esther Lokhorst,@lokhorst_esther,2017-05-24T16:28:28.000Z,"""Chinese C919 commercial airplane takes maiden flight with  3D printed  components""  #3dprinting #feedly https:// 919-commercial-airplane-takes-maiden-flight-3d-printed-components-114149/ …",0,0,0,0
Douglas Braithwaite,@IMNEngiNerd,2017-05-24T17:08:10.000Z,How to Prevent  3D Printing  Hacks with Hidden Flaws  http://,0,0,0,0
10x Talk,@10xTalk,2017-05-24T16:45:12.000Z,“ 3D Printing  will disrupt multi-million dollar industries.” -  @PeterDiamandis http://,0,0,0,0
Stefano,@stefanocortesi,2017-05-24T16:35:17.000Z,"BuildOne: $99  3D Printer  w/ WiFi and Auto Bed Leveling!  http://  
A $99 consumer  3D printer  with WiFi, mobile support, and …",0,0,0,0
Jon Bengoetxea Zuriarrain,@benzuria,2017-05-24T17:09:37.000Z,"MakerOS launches Public Autoquoter, customizable tool for  3D printing  price quotes  http:// https:// 67427299666391045 …",0,0,0,0
Moulds & Plastics,@MouldsPlastics,2017-05-24T16:40:24.000Z,"3D Printing  Spotlight On: Vanessa Campanacho, PhD, Biological Anthropologist:

Vanessa Campanacho is a well-educat…  http://",0,0,0,0
Fabric of Reality,@IPOmaven,2017-05-24T17:17:18.000Z,When the TSA got suspicious of a scientist's  3D-printed  mouse penis  http:// n-the-tsa-got-suspicious-of.html …,0,0,0,0
Domenico Asprone,@DoAsprone,2017-05-24T16:34:10.000Z,"Post-doc position at the University of Naples Federico II
Job Title: Implementation of a  3D printing  process for the…",0,0,0,0
leila,@leilabot__,2017-05-24T17:00:58.000Z,im going to  3d print  my own ass,0,0,0,0
Amir Eslampanah,@Akumaburn,2017-05-24T16:34:04.000Z,BuildOne: $99  3D Printer  w/ WiFi and Auto Bed Leveling!  http://,0,0,0,0
Curtis James,@Curjam87,2017-05-24T16:37:10.000Z,I liked a  @YouTube  video  http://  Working  3D-Printed  Car Engine Models!,0,0,0,0
3DPrint_news,@3dprint_news,2017-05-24T17:09:01.000Z,RT  @ge_oilandgas  Don’t forget to join our live session on  Additive Manufacturing  at 15:00 today - the opportunitie…  http://,0,0,0,0
