Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Lee S. Arevalo,@LeeSArevalo,2017-08-31T20:16:17.000Z, techtonicactivity: exeunt-pursued-by-a-bear: inkedfatboy: gif87a-com:  3D Printing  A Fabulous Lion [x]...  https://,0,0,0,0
3dprintfeed,@3dprintfeed,2017-08-31T22:55:15.000Z,"3D printer  with Auto build plate Changer , BS300 , industrial grade  http://",0,0,0,0
Matthew Cavanaugh,@Levity_Brevity,2017-08-31T22:43:45.000Z,Got my  @DoSpaceOmaha  membership. Everyone can look forward to  3D printed  and laser carved Christmas gifts this year.,0,4,2,0
NFTLuxLife,@chuck607,2017-08-31T20:05:08.000Z,Hermit Crabs Move into  3D Printed  Homes for New Advertisement  https://,0,0,0,0
Charles Gorton,@charlessgorton,2017-09-01T00:49:13.000Z,"XYZPrinting announces $3,000 da Vinci full-Color  3D Printer  with 3DColorJet technology  http:// 831-xyzprinting-announces-3000-dollars-da-vinci-full-color-3d-printer-with-3dcolorjet-technology.html …",0,0,0,0
"Crosstalk Media, LLC",@CrosstalkMedia,2017-09-01T00:41:55.000Z,"New episode is LIVE!  @Zophael  and I talk Cosplay,  3D Printing , and the awkwardness of going to midnight releases! https:// 017-self-replicating-cosplay/ …",2,9,10,0
David Crook,@idcrook,2017-09-01T00:30:00.000Z,"3D Printing  iPhone bike mount, updated for iPhone SE  #lulzbot #makerbot",0,2,0,0
ArtLover @TopArtNews,@TopArtNews,2017-09-01T00:34:03.000Z,The  #Art  of  #3Dprint : When One Thing Leads to Another:  3D Printing  the Unexpected -  http:// http://,0,0,0,0
TechNewsJunkies,@TechNewsJunkies,2017-09-01T00:40:50.000Z,"XYZPrinting announces a $3,000 full-color  3D printer http:// nting-announces-a-3000-full-color-3d-printer/ … #tech #technews",0,0,0,0
BadBlue Tech,@BadBlueTech,2017-08-31T22:58:03.000Z,Virginia Tech Researchers Discover Method for  3D Printing  Kapton  http://,0,0,0,0
Visual Arts Center,@vacsxu,2017-08-31T22:06:27.000Z,86% done on the  3D printer ! #VACSXU #LiveSXU #WeAreSXU,0,2,2,0
The Truth About Guns,@guntruth,2017-08-31T22:00:34.000Z,Test Firing  3D-Printed  Polycarbonate Shotgun Slugs Designed by Scientists...  http://,0,0,0,0
makersempire,@MakersEmpire,2017-08-31T19:30:45.000Z,Minions!!!! Click to learn how to make a  3D printed  Minion cookie cutter!  http:// #3Dprinting #minions #3Dmodeling #STEM,0,0,0,0
LotroLadyGunn,@LOTROLadyGunn,2017-09-01T00:31:02.000Z,"Excited to be the 1,482nd backer on  @BackerKit  for Obsidian  3D Printer : High Qua... | Thx  @kodama3d !  https:// rs/backers/8439041 …",0,0,0,0
Moulds & Plastics,@MouldsPlastics,2017-08-31T21:19:07.000Z,"Materialise Hits the Slopes with Tailored Fits AG to Launch Digital Supply Chain for Custom,  3D Printed  Ski Boots:…  http://",0,0,0,0
Scott White,@scottdwhite1991,2017-09-01T00:40:35.000Z,Layer One's Atom 3 Combines SLA and FDM  3D Printing  Technology in One Machine  https:// ne-atom-3-sla-fdm/ …,0,0,0,0
MATTMATRIX,@MATTMATRIX7,2017-08-31T23:23:01.000Z,I liked a  @YouTube  video  http://  The  3D-Printed  Curta Calculator,0,0,0,0
WSJ Podcasts,@WSJPodcasts,2017-08-31T19:19:02.000Z,#3D  printed brain tissue?  @WSJ 's  #thefutureofeverything  with  @StrongReporter  visits  @Harvard 's  @wyssinstitute .  https://,0,4,2,0
Turn gAy Gundam,@billion_maiden,2017-08-31T21:03:50.000Z,"I asked my dad if he'll  3d print  me a gundam, hopefully he remembers when sober",0,6,0,0
3dprintfeed,@3dprintfeed,2017-08-31T19:45:16.000Z,Massivit to Showcase Competitive Business Opportunities Achievable with Large Format  3D Printing http://,0,0,0,0
James McGrath,@james_r_mcgrath,2017-09-01T00:15:08.000Z,"Larry Marshall: big opportunity in turning resources into higher-value products. Sand to titanium ink, ink to  3D printed  products.  #AusInnov",0,2,3,0
Dr Angeline ACHARIYA,@DrAAAchariya,2017-08-31T23:17:08.000Z,The Food Innovation Centre at Monash leads in product development using  3D printing https://,0,5,1,0
High Tech Kids,@HighTechKidsMN,2017-08-31T20:41:52.000Z,"Welcome  @Stratasys  as our Presenting Sponsor for  #Minnesota  FIRST Tech Challenge,  3D Printed  Award & scholarships
   http://",0,3,0,0
Rei Pinto,@studioboner,2017-08-31T19:56:19.000Z,man do yall remember when  3d printer  where liek very new and a super big deal now people are used to it isnt that wild,0,0,0,0
beep_R_A.K.,@beep_roadrunner,2017-08-31T21:30:05.000Z,"XYZPrinting announces a $3,000 full-color  3D printer  - TechCrunch  https://",0,0,0,0
Cynosures,@_Cyno,2017-09-01T00:33:12.000Z,"If you ever want a  3d printer , there's a lot of 'affordable' options. You can make a RepRap  3d printer  if you want a challenge.",0,3,0,0
Alexandros,@amavrommatis03,2017-08-31T21:42:31.000Z,I liked a  @YouTube  video  http:// 3D Printing  Pancakes! | DOPE or NOPE?,0,0,0,0
instructables,@instructables,2017-08-31T22:08:02.000Z,DIY  3D Printed  Laser Engraver With Approx. 38x29cm Engraving Area  http://,0,32,6,0
Tø©hukwü,@iamtokstesla,2017-08-31T20:21:31.000Z,"XYZPrinting announces a $3,000 full-color  3D printer   |  TechCrunch  https:// printing-announces-a-3000-full-color-3d-printer/ … , see more  http:// ch/all?s=tnp …",0,0,0,0
3dprintfeed,@3dprintfeed,2017-08-31T20:25:22.000Z,Doctors Publish Research on Top Five Areas in Which  3D Printing  Technology Has the Most ...  http://,0,0,0,0
8BitofFun-On Vacation,@8BitoffunX,2017-09-01T00:38:16.000Z,GOING LIVE ON  #TWITCH http:// Come in Say HI and  #supportsmallstreamers,0,1,4,0
Jeff Cuscutis (@jeff_cuscutis@dice.camp),@cuscutis,2017-09-01T00:59:34.000Z,I liked a  @YouTube  video  http://  The  3D-Printed  Curta Calculator,0,0,0,0
Håkan Fägnell,@HakanFagnell,2017-08-31T20:18:39.000Z,The latest The  3D Printing  Daily!  http:// 1468876752?edition_id=910c5de0-8e89-11e7-8513-0cc47a0d164b … #3dprint #3dprinter,0,0,0,0
Phil Evans,@realphilevans,2017-09-01T00:42:28.000Z,3D Printed  Rubik's Cube Solver:  http://  via  @YouTube,0,0,0,0
Scott White,@scottdwhite1991,2017-09-01T00:40:37.000Z,"Materialise Hits the Slopes with Tailored Fits AG to Launch Digital Supply Chain for Custom,  3D Printed  Ski Boots  https:// lise-tailored-fits-ski-boot/ …",0,0,0,0
My3dSelfie,@My3dSelfie,2017-09-01T00:35:43.000Z,From photos to Custom Exact  3D Printed  Figurine of you or your loved ones!  NO PHYSICAL SCAN OR VISIT TO ANY STORE NEEDED!  4 Photos are all,0,0,0,0
STEAMakers,@TheSTEAMakers,2017-08-31T20:21:28.000Z,"Top story from TechCrunch: XYZPrinting announces a $3,000 full-color  3D printer …  https:// printing-announces-a-3000-full-color-3d-printer/ … , see more  http:// ch/all?s=tnp …",0,0,0,0
Anup Shanbhag,@Anup_Shanbhag,2017-08-31T20:21:27.000Z,"XYZPrinting announces a $3,000 full-color  3D printer   |  TechCrunch  https:// printing-announces-a-3000-full-color-3d-printer/ … , see more  http:// ch/all?s=tnp …",0,0,0,0
Wiley Metal,@wileymetalfab,2017-09-01T00:06:13.000Z,3D Printing  in Water—A Tissue Engineering Game Changer?  http:// http://,0,0,0,0
Adam Mietlicki,@mietlicki82,2017-08-31T19:26:14.000Z,Podoba mi się film The  3D-Printed  Curta Calculator w  @YouTube  –  http://,0,0,0,0
i’m literally barret’s husband,@aDynamiteBoy,2017-09-01T00:28:00.000Z, techtonicactivity: exeunt-pursued-by-a-bear: inkedfatboy: gif87a-com:  3D Printing  A Fabulous Lion [x]...  https://,0,0,0,0
Bad Credit Car Loans,@quickcarloannow,2017-08-31T22:25:08.000Z,Awesome  3D-printed  plant-carrying robot seeks out light to keep your plants healthy  http://,0,0,0,0
Anthony Seo,@anthony_seo,2017-08-31T21:26:45.000Z,We are e-NABLE Redmond chapter. We make free  3D printed  upper limb assistive devices. Contact us. http://,0,9,7,0
the RPF,@therpf,2017-08-31T20:00:28.000Z,Marcus Wu's  3D-Printed  Curta Calculator  https://,0,2,1,0
☾༺ℓυa༻☽cazavampitos// ENCARGOS 3D OPEN,@Puchiluh,2017-08-31T22:41:54.000Z,Noctitties,0,4,1,0
#RaviVisvesvarayaSharadaPrasad #Telecom #InfoTech,@rvp,2017-08-31T20:21:30.000Z,"Via  @rvp  - XYZPrinting announces a $3,000 full-color  3D printer   |  TechCrunch  https:// printing-announces-a-3000-full-color-3d-printer/ … , see more  http:// ch/all?s=tnp …",0,0,0,0
Robert Stockwell,@Cavie66,2017-08-31T20:48:49.000Z,I liked a  @YouTube  video  http:// 3D Printed  Curta Calculator Assembly,0,0,0,0
#3DPrintingZone,@3DPrintingZone,2017-08-31T20:06:43.000Z,VW Caddy fitted with  3D-printed  front-end structure  http:// #3DScans #4DPrinter #3D,0,0,0,0
3Ders.org 3D Printing News,@3dersorg,2017-08-31T19:50:08.000Z,Sony's new Xperia XZ1 and XZ1 Compact phones come with 3D scanning technology http:// 831-sony-new-xperia-xz1-and-xz1-compact-phones-come-with-3d-scanning-technology.html … #3dscanning @Sony,0,2,2,0
ManufacturingProduct,@__Manufacturing,2017-08-31T21:51:55.000Z,"#5: 3D Solutech PLA175NTLBLU  3D Printer  Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 lb…  https:// #Additive #Products",0,0,0,0
#3DPrintingZone,@3DPrintingZone,2017-09-01T00:40:06.000Z,"#3d  Printing in Healthcare Market 2017 Global Trend, Segmentation and Opportu...  http:// #3DArt #3DPrinting #3DPrintingZone",0,0,0,0
Donald,@DonaldrDevlin,2017-08-31T20:29:14.000Z,The  3D-Printed  Curta Calculator  http://,0,0,0,0
Thomas Kaspar,@Bibliothomas,2017-08-31T23:56:02.000Z,All3DP Supports Texas:  3D Printing  For Disaster Relief  https:// s-texas-disaster-relief/ …  via  @all3dp,0,0,0,0
Moulds & Plastics,@MouldsPlastics,2017-08-31T19:19:28.000Z,"Layer One's Atom 3 Combines SLA and FDM  3D Printing  Technology in One Machine:

There are a lot of questions one n…  http://",0,0,0,0
Was Phantom,@WasPhantom,2017-09-01T00:20:30.000Z,This alone makes me think that maybe I do actually need a  3d printer  in my life...  https:// JLqLk …,1,0,1,0
FLAAR-REPORTS,@FLAAR_REPORTS,2017-08-31T19:56:28.000Z,"Hey!! let's discuss about:  @XYZprinting  announces a $3,000 full-color  3D printer !  #FLAARnews #News See it here:  https:// da-vinci-color …",0,0,0,0
3dprintfeed,@3dprintfeed,2017-08-31T20:25:19.000Z,Layer One teases new FDM-SLA combo  3D printer : the Atom 3  http://,0,0,0,0
Danybook ,@Danybook,2017-08-31T20:21:27.000Z,"Top story: XYZPrinting announces a $3,000 full-color  3D printer   |  TechCrunch  https:// printing-announces-a-3000-full-color-3d-printer/ … , see more  http:// ch/all?s=tnp …",0,0,0,0
3dprintfeed,@3dprintfeed,2017-08-31T20:25:16.000Z,XYZPrinting announces a $3000 full-color  3D printer http://,0,0,0,0
Aero-News Network,@AeroNews,2017-08-31T22:04:09.000Z,"Airborne-Unmanned 08.29.17:  3D-Printed  UAS, ‘Dragonfly’ Quad, Drones v Chicago  http:// ain.textpost&id=11A527ED-1DDC-4B93-B4BE-B199BD5FF02B#.WaiHqND2JCc.twitter …  via  @aeronews",0,0,0,0
Relics Empire,@RelicsEmpire,2017-09-01T00:16:14.000Z,Has RCLifeOn mastered the art of  3D printed  t-shirt design?  http://,0,0,0,0
Emma Lovelace,@EmmaLovelace,2017-08-31T22:06:30.000Z,Strange concept to me that you can use a machine to produce items that help the said machine to produce items.  3D printed  belt tensloner.,0,0,0,0
3dprintfeed,@3dprintfeed,2017-08-31T20:25:14.000Z,Materialise teams with Tailored Fits to launch digital supply chain for custom-fit  3D printed  ski boots  http://,0,0,0,0
Giai Bai Tap,@giaibaitap,2017-08-31T22:29:21.000Z,Empower Creativity – Education through Making (VLOG): Here’s why buying a  3D Printer  for…  https://,0,0,0,0
3D PRINT TECH DESIGN,@AntonMnsson,2017-08-31T19:39:13.000Z,I published a Thing on  @thingiverse !  https:// #thingalert,0,0,0,0
Online Listing,@onlinelisting,2017-09-01T00:44:41.000Z,Fashion Unisex Emoji Backpacks  3D Printing  Bags Drawstring Backpack Casual Gift: EUR 2.39 (7 Bids)End Date:...  http://,0,0,0,0
Wallander,@nortexkoi,2017-08-31T22:03:02.000Z,Test Firing  3D-Printed  Polycarbonate Shotgun Slugs Designed by Scientists  http://,0,0,0,0
Eric Nakagawa ◘ (),@ericnakagawa,2017-09-01T00:28:55.000Z, My friend sent me a  3D printed  pickle riiiiiiiiick ,0,8,0,0
Nicole Wake,@Wake_Imaging,2017-08-31T20:15:01.000Z,Great talk on  3D printed  anatomical models by  @biomdlr !  @RSNA #RSNA3DSIG @FrankRybicki @JayMorris_MD @MfgGeek,0,8,3,0
Matthew Wakefield,@genomematt,2017-08-31T21:45:27.000Z,Custom individualised and bespoke - the new mass production.  3D Printed  Ski Boots  https:// lise-tailored-fits-ski-boot/ …,0,0,0,0
Clankzilla,@clankzilla,2017-08-31T22:17:57.000Z,I liked a  @YouTube  video  http://  The  3D-Printed  Curta Calculator,0,0,0,0
seda 2431,@Seda2431,2017-08-31T23:30:35.000Z,I liked a  @YouTube  video  http://  The  3D-Printed  Curta Calculator,0,0,0,0
Blueberrymane,@EarthWindFire82,2017-08-31T19:18:33.000Z, techtonicactivity: exeunt-pursued-by-a-bear: inkedfatboy: gif87a-com:  3D Printing  A Fabulous Lion [x]...  https://,0,0,0,0
3D Print .com,@3DPrintBoard,2017-08-31T21:36:00.000Z,. @MaterialiseNV  Hits the Slopes with Tailored Fits AG to Launch Digital Supply Chain for Custom  #3DPrinted  Ski Boots https:// lise-tailored-fits-ski-boot/ …,0,0,0,0
