Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Chris Taylor Jr,@nerys,2017-10-01T03:26:28.000Z,"Today's  3D Print  - Monoprice Mini Delta, Unbox, Initial Thoughts, First Print:  http://  via  @YouTube",0,0,0,0
#3DPrintingZone,@3DPrintingZone,2017-10-01T04:42:26.000Z,#3D  printing software helps ramp up production  http:// #3DScanners #3DModeling #3DPrinting,0,0,0,0
Supercharg3d,@Supercharg3d,2017-10-01T06:30:08.000Z,Preparing for industrial manufacturing  3D Printing  | Supercharg3d  http:// #3dprinting #supplychain,0,0,0,0
Affinity Group,@GroupAffinity,2017-10-01T07:25:17.000Z,"""eventually  3D print  half of the components used in its future airplane fleet"" - Airbus   http://",0,0,0,0
Dis-Play,@DisPlayGDL,2017-09-30T23:28:00.000Z,Win a  3D Printer ! We are Celebrating our New Design | All3DP  http://,0,0,0,0
Nexus Governance,@NexusGov,2017-10-01T03:00:40.000Z,A new type of  #3D  printer ...  #VR #VRGames #Drone #Gaming http://  |  - ...,0,0,0,0
𝐋 𝐈 𝐕 𝐈® ( ලි.වී. ),@Lividul,2017-10-01T01:12:18.000Z,This organization is  3D-printing  prosthetics for kids  https:// s/914296322491949062/video/1 …  <  http://  >,0,0,0,0
John Hauer,@Get3DJohn,2017-09-30T21:54:09.000Z,EPSD  3D printing  method introduced by Stratasys subsidiary Evolve Additive  http:// #Go3D,0,0,0,0
Shukamart,@shukamart,2017-09-30T22:00:59.000Z,"ANET A2 DIY  3D Printer  Kit - High Precision, Metal Frame, Multiple Filaments, Windows + Mac ... ₦142,055.00 https://",0,0,0,0
The Pixelist,@the_pixelist,2017-10-01T01:42:14.000Z,Top 25 Customization Trends in October - From Bespoke Body Shields to  3D-Printed  Ski Boots ( http:// )  http://,0,0,0,0
Mark Carey,@Mark_Carey,2017-09-30T19:15:16.000Z,7 Examples of How  3D Printing  is Being Used in  #Manufacturing  Today  #3Dprint http://,0,0,0,0
Aaron Calderon,@_aaroncalderon,2017-10-01T00:36:28.000Z,Review: The Anet A8  3D Printer https:// t-a8-3d-printer-review/ …,0,0,0,0
Nexus Governance,@NexusGov,2017-10-01T06:20:36.000Z,TEVO Tornado  #3D  Printer ...  #VR #VRGames #Drone #Gaming http://  |  - ...,0,0,0,0
North East Derbyshire District Council,@nedDC,2017-10-01T06:00:24.000Z,Join the AMRC in this two day introduction workshop to  Additive Manufacturing  on 25 & 26 October  http://,0,0,0,0
3D Printing Tech,@MakerWatcher,2017-10-01T07:33:10.000Z,"Andy Gelme on Twitter: ""Definitely a HackerSpace sausage sizzle when you can 3D…  https:// 14288643602227200 … , see more  http://",0,0,0,0
BuySalesMy,@BuySalesMy,2017-10-01T01:56:04.000Z,"shopifyl Anet A3 High Precision  3D Printer  Multiple Filaments Supported 150 mm Cubed Prin: Bid: 537,34€ Buynow…  http://",0,0,0,0
Marco Ferrer,@FerrerMafehn,2017-09-30T19:35:07.000Z,Which  3D printing  technique is right for you?  http://,0,0,0,0
Makelab | 3D Printing Services,@makelab_3D,2017-09-30T20:00:25.000Z,Our in-house design experts will iron out any difficulties you're having. Get in touch today:  http://,0,0,0,0
Techbao,@techbao_deals,2017-09-30T20:30:03.000Z,Magnificent coupon for tronxy x8  3D printer  at $159.99  #cheap  HERE  https://,0,0,0,0
3dprintfeed,@3dprintfeed,2017-10-01T00:34:21.000Z,Scientists Can Now  3D Print  New Cornea for Human Transplant from Fish Scales  http://,0,0,0,0
Todor Todorovski,@Strife90,2017-09-30T19:18:14.000Z,Best  3D printing  pen 2017 - Buyer’s guide and reviews  https:// ng-pen-2017/ …,0,0,0,0
Faisal Khan,@faz_khan87,2017-10-01T06:59:52.000Z,3D printing  prototypes  #3dprinting #technology #grabcadprint #grabcad #solidworks #instapic …  https://,0,0,0,0
Nexus Governance,@NexusGov,2017-10-01T03:21:10.000Z,#3D  Printed Bikini Top- ...  #VR #VRGames #Drone #Gaming http://  |  - ...,0,0,0,0
Omar Mohout,@omohout,2017-10-01T07:00:34.000Z,#Startup  du jour:  https://  broker platform specifically for metal  additive manufacturing @Thrinno #BeTech #3DPrinting,0,0,0,0
Nexus Governance,@NexusGov,2017-10-01T04:04:31.000Z,Meet The  #3D  Printing ...  #VR #VRGames #Drone #Gaming http://  | D ... - ...,0,0,0,0
Marco Ferrer,@FerrerMafehn,2017-09-30T22:49:12.000Z,World's Smallest  3D Printer  with Cloud Printing Receives Overwhelming Support from ...  http://,0,0,0,0
Paolo,@O_Paulohrq,2017-10-01T05:39:37.000Z,"I'm at Inside  3D Printing  Conference & Expo in São Paulo, SP  https://",0,0,0,0
placeholder,@octahedr0n,2017-10-01T03:56:48.000Z,This being about  3d printing  is making me scream,1,1,0,0
Blockmine3rz,@bmine3rz,2017-09-30T23:31:59.000Z,Chinese company XDM  3D Printing  Technology claims new XDM750 is worlds largest SLM  3D printer ...  http://,0,0,0,0
Nexus Governance,@NexusGov,2017-10-01T04:11:20.000Z,#3D  Printing a Pipe Reducer  #VR #VRGames #Drone #Gaming http://  |  - ...,0,0,0,0
