Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
AJ McCoy,@SmallBiz_Tips,2013-09-07T00:44:57.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
Ameravant Web & SEO,@ameravant,2013-09-07T00:43:54.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
Ryan Harrison,@RynoMotion,2013-09-07T00:55:25.000Z,3D relief sculpt from a photo. Pic on the right has the photo applied as a texture. Will be  3d printed …  http://,0,0,0,0
#3dprinting,@3dprintin,2013-09-07T02:02:05.000Z,#RT  Learn Design for  3D Printing  with Shapeways Using Maya with Ryan Kittleson  http:// #3dprinting,0,0,3,0
Adel Al Mulla,@almulla81,2013-09-07T00:41:36.000Z,Elon Musk - The Future of Design: Create and  3D-Print  rocket parts (or anything) with your hands  http://,0,0,0,0
Peter Qa,@marktbuzz,2013-09-07T00:45:22.000Z,"#marketing  Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
Venues Hire,@VenuesHire,2013-09-07T00:42:44.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
G,@gospelgee,2013-09-07T00:10:44.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More: During the week, we consume words in snac...  http://",0,0,0,0
t,@tonymhodgson,2013-09-07T02:11:51.000Z,My  3D print  vine won't load.,0,0,0,0
jєииїfєяЯвaцlcн,@jenniferRbaulch,2013-09-07T00:05:25.000Z,EUSzeus: world's first  3D printer  / scanner / copy machine |  @scoopit http://,0,0,0,0
Tina Davis,@Latoshabvrrcegf,2013-09-07T00:35:16.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
Minagawa Takuya,@takmin,2013-09-07T00:33:32.000Z,3D Printer  + 3D Scanner / “「物体をコピーできるマシン」続々発表 « WIRED.jp”  http://,0,2,0,0
t,@tonymhodgson,2013-09-07T01:31:38.000Z,I'm watching a  3D printer  work right now. Yup. Really nerding out.,0,0,0,0
Duane Pratt,@DuaneBPrattJr,2013-09-07T00:09:15.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More: During the week, we consume words in snac...  http://",0,0,0,0
Keith James,@livefit4u,2013-09-07T02:22:34.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
Celebrity&Tech News,@CelebTechNews,2013-09-07T02:26:57.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
Patrick Calero,@webstratagem,2013-09-07T00:45:57.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
MakerShop,@maker_shop,2013-09-07T00:35:26.000Z,Here is a Teethy Tiki to  3D print . Party time?  http:// #3dprinting,0,0,0,0
vineet suthan,@vineetsuthan,2013-09-07T01:11:17.000Z,Fujifilm and Van Gogh Museum Partner to  3D Print  Art Replicas  http:// #photography #arts,0,0,0,0
Mark Laymon,@MarkLaymon,2013-09-07T02:20:47.000Z,Video: Calibration of a new  3D printer  (at Caffeine Spaces - Boca Raton)  http://,0,0,0,0
"FourPoint.Zero, Inc.",@fourptzero,2013-09-07T01:26:35.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More: During the week, we…  http://",0,0,0,0
Miranda Sims,@mirandasims80,2013-09-07T00:35:17.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
Anil Kumar P.,@AkPammi,2013-09-07T00:23:22.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
Flavio Bernardotti,@Flavio58,2013-09-07T01:16:12.000Z,"Via raspi.tv: Alex Gibson, co-host of the Oxford Jam impressed us all with his RepRap  3d printer  controlled by a...  http://",0,0,0,0
3d printing,@GeorgeChristy3d,2013-09-07T01:28:38.000Z,Check out this local review I found on MC!  http:// ty.Design.Los.Angeles.CA.213-623-5721/review/read?cid=2066444 … #merchantcircle,0,0,0,0
i4isp,@i4isp,2013-09-07T00:44:39.000Z,"Must Reads: How  3D Printing  Saves Lives, Smart Watch Fails and More  http://",0,0,0,0
Kyle Sears,@ImKyleSears,2013-09-07T01:16:04.000Z,I'm tryna cop a  3D printer ...,0,0,0,0
Paul Muller,@xthestreams,2013-09-07T01:23:11.000Z,3D printing : From dental braces to astronauts’ seats  http:// 1585005-signs-are-3d-printing-transforming-manufacturing-not-ways-you-might?frsc=dg%7Ca&fsrc=scn/tw_app_ipad …,0,0,0,0
MacroInvestor,@mda233,2013-09-07T00:22:12.000Z,"Cool → DVD Ripping robot with  3D Printed  parts & Raspberry Pi,  http:// k-the-dvd-ripping-robot/ …",0,0,0,0
