Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Selin Şipşak,@Selinipak,2013-03-01T22:04:04.000Z,Urbee 2 Is the  3D-Printed  Car of the Future  http://,0,0,0,0
K K N,@krishnamurthyN,2013-03-01T22:03:23.000Z,"Urbee 2 Is the  3D-Printed  Car of the Future: 
We've already seen all kinds of  3D-printed  items, from jewelry, ...  http://",0,0,0,0
Techmarket,@TechmarketNG,2013-03-01T22:28:34.000Z,Urbee 2 Is the  3D-Printed  Car of the Future  http://,0,0,0,0
Márcio M. Silva,@marciojmsilva,2013-03-01T22:08:39.000Z,What Is  #3D #Printing ? And Will It Change the World? |  http:// hive/2013/03/what-is-3d-printing-and-will-it-change-the-world/273651/ …,0,0,0,0
岩田 直树,@Paef_18617,2013-03-01T22:07:01.000Z,Urbee 2 Is the  3D-Printed  Car of the Future  http://,0,0,0,0
nancelarson,@nancelarson,2013-03-01T22:07:49.000Z,"Urbee 2 Is the  3D-Printed  Car of the Future: 
We've already seen all kinds of  3D-printed  items, from jewelry, ...  http://",0,0,0,0
Rene Vrancken,@onlinetools,2013-03-01T22:24:43.000Z,3D printing  is so 2012. Scientists are now doing 4D printing. [Video]  http://,0,0,0,0
Brad,@AustinMSlingers,2013-03-01T22:05:38.000Z,RT Urbee 2 Is the  3D-Printed  Car of the Future  http://,0,0,0,0
Christian Ogilvy,@ChristianOgilvy,2013-03-01T22:04:42.000Z,Urbee 2 Is the  3D-Printed  Car of the Future  http://  via  @mashable,0,0,0,0
campus42.com,@campus42,2013-03-01T22:03:13.000Z,"Urbee 2 Is the  3D-Printed  Car of the Future: 
We've already seen all kinds of  3D-printed  items, from jewelry, ...  http://",0,0,0,0
Haberler,@karmahaber,2013-03-01T22:04:44.000Z,"Urbee 2 Is the  3D-Printed  Car of the Future: 
We've already seen all kinds of  3D-printed  items, from jewelry, ...  http://",0,0,0,0
Chiara Woolford,@UberTenebra,2013-03-01T22:29:47.000Z,I want a  3D printer .,0,0,0,0
GorilaGaring,@SocialGorila,2013-03-01T22:04:41.000Z,#SocialMediaToday  Urbee 2 Is the  3D-Printed  Car of the Future  http://,0,0,0,0
