Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Up_Again ItWasAScam,@up_again,2019-09-30T21:45:18.000Z,"Thanks Marie, McVey is a dimwit. CAD and 3D imaging have been used in architecture for years. The new stuff is around  3D printing . Still very early days but will be great once up and running. She’s bloody dangerous  #ToriesOut #JC4PMNOW https:// ouse-cost/ …",0,3,2,0
Gracie Lynn,@Gracielynn77Ya,2019-10-01T03:51:59.000Z,Injured Tortoise Who Lost Shell In Fire Receives World’s First  3D Printed  Shell  https:// rtoise-shell/?fbclid=IwAR0Vw1CjBUDt2NNj-9njDSZW5I8o0h_gyAzkGCIeVSgy7zLrkSDo7tBzGuM …,0,0,0,0
Paavo Kosonen,@TheKosonen,2019-09-30T16:52:58.000Z,A swifter way towards  3D-printed  organs.   https:// towards-3d-printed-organs/ …  lähteestä  @wyssinstitute,0,2,0,0
Arco Hollestelle,@PaperArconaut,2019-09-30T20:45:17.000Z,"Super happy with my  3d printer , these prints are still ""tests"" but I think they are quite good already. The final result will get the RB15 livery.",1,7,0,0
Colleen Hawkins,@Lady_Colleen,2019-09-30T17:58:13.000Z,I've  3D printed  things more intelligent than Esther McVey. #CPC19 #ConservativeConference2019 @EstherMcVey1 https:// /davidschneider/status/1178676601405485058 …,1,3,3,0
BECT Computers & 3D Printing,@bectcomputing,2019-10-01T02:25:09.000Z,"Amazon Go coming to airports, movie theaters  http:// https:// zon-go-cashierless-tech-planned-for-airport-stores-movie-theaters.html …",0,0,2,0
B is for Build,@bisforbuild,2019-09-30T19:30:27.000Z,In today’s episode we’re  3d  printing  our first car parts! This is a really big step towards being able to build tons of custom stuff for cars   Tune in at 2PM PT!  #bisforbuild #builtnotbought #3dprinting https:// ?igshid=u0dkkf0y57fp …,0,24,0,0
Reservoir Toy,@ReservoirToy,2019-10-01T03:33:03.000Z,Modeling an Iconic Chicago & Eastern Illinois Railroad Caboose with  3D Printing http://,0,0,0,0
Stephanie Goodman,@SJG_teacher,2019-09-30T17:02:36.000Z,Thank you  @HSSD_Trojans @HSJATrojans  EAST students for  3D printing  Princess Buttercup a toilet.,0,4,0,0
alessandro Mr Magoo,@AlessandroMagoo,2019-10-01T06:16:58.000Z,DePuy Synthes introduces  3D-printed  titanium interbody implants for spinal fusion surgery  https:// DePuy-Synthes-introduces-3D-printed-titanium-interbody-implants-for-spinal-fusion-surgery.aspx …,0,0,0,0
Additive Manufacturing Media,@AddMfgMedia,2019-09-30T17:27:47.000Z,"Eliminate, avoid, reduce: Strategies for dealing with  #3Dprinter  emissions  http:// emissions-from-3d-printing-hazardous-to-your-health …",0,2,1,0
3D Print .com,@3DPrintBoard,2019-09-30T16:53:00.000Z,"For all the latest bioprinting news, including a world map of companies and stories about medical and dental  #3Dprinting , visit our Bioprinting Zone.  https:// ne/ …",0,0,0,0
Vala Afshar,@ValaAfshar,2019-09-30T18:45:39.000Z,"15 technologies of next decade

1 AI
2 IoT 3 blockchain  4  3D print 5 mobile 6 autonomous cars  7 mobile internet  8 robotics ",5,205,134,0
chemeurope.com,@chemeurope_com,2019-10-01T03:35:24.000Z,"Evonik and start-up Cubicure cooperate in the field of  3D printing https:// 9/evonik-and-start-up-cubicure-cooperate-in-the-field-of-3d-printing.html?WT.mc_id=ca0066&pk_campaign=ca0066 …  
Evonik and Cubicure, a spin-off company of Vienna University of Technology, have entered into a cooperative agreement to jointly develop innovative radiation-curing resin systems. The pa…",0,0,0,0
Boho-Chic.Style,@Boho_ChicStyle,2019-09-30T18:25:56.000Z,Women Summer Chic  3D Print  Vintage Boho Bohemian Dresses Sundresses Beach Dress  https:// hic-3d-print-vintage-boho-bohemian-dresses-sundresses-beach-dress-3/ …,0,0,0,0
