Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Mona Shen,@Tronxy3d,2022-12-06T05:09:16.000Z,Wow picks! Tronxy  3D Printer  End Stop Limit Switch at $10.15 at  https:// -nowak-thesslagreen-com …  Choose your wows. ,0,0,0,0
Adrain.Abernathy71bmU,@abernathy71bmu,2022-12-06T04:38:59.000Z,"Cospnt Oakland City Bed Sets  3D Print  Basketball Player Number 30 Bedspread Sets Full for Men (Multi, Full 4pcs) RVYXVAR https:// tag=craighead-20 …",0,0,0,0
bubbleistrouble,@bubbleistrouble,2022-12-06T03:40:45.000Z,"3D printed  cap makes lots of, reflective bubbles",0,0,0,0
The 3D printing belgian #FreeThe3DPGeneral,@3DPBelgian,2022-12-06T02:08:40.000Z,I love my prusa i love my prusa i love my prusa,2,7,1,0
Dr Mazen M Salama,@Dataemia,2022-12-06T02:46:22.000Z,A  3D-printed  surgical guide for ischemic scar targeting and ablation -  https://,0,0,0,0
Vapeurs,@Angelboxiang,2022-12-06T08:50:06.000Z, VAPEURS Crush  3D printing  technology  Visualization LED light recharge reminder.  The concave and convex appearance design.  More powerful and high performance #vape #vapeurs,0,0,0,0
Furry Drama Bot,@FurryDramaBot,2022-12-05T20:51:23.000Z,Koen started a cooking channel on YouTube! Their first dish: fursuits with a  3D printed  gun sauce. It was swarmed with dislikes.,0,0,0,0
Lisa Stoddart,@LisseeJ,2022-12-05T17:22:51.000Z,You Can  3D Print  This Game Boy Camera Upgrade That Makes It Compatible With Real Lenses,0,0,0,0
Maye.Stamm53GmtM,@stamm53gmtm,2022-12-06T01:01:49.000Z,Qiilu Nema23 Stepper Motor Bracket Mount CNC Mounting Plate Motor Fixed  3D Printer  Accessories S3317ZH https:// tag=autauga-20 …,0,0,0,0
Camryn91ZOj,@Camryn91O,2022-12-06T08:23:43.000Z,0 2MM MK8 Ender 3 Nozzles 10 pcs  3D Printer  Brass Nozzles Extruder for Makerbot Creality CR-10 with 3 Needles and Metal Stora R2VOY0D https:// tag=nacogdoches03-20 …,0,0,0,0
Fernando KF7R,@KF7Romeo,2022-12-05T19:39:50.000Z,Found a $4.00 tripod without the mounting plate and modified a  3d printed  part to fit this tripod model. Will try it tonight!,1,52,7,0
3Dstore.tn,@3Dstoretn,2022-12-05T17:37:34.000Z,http://  Ever wanted to buy your own private aircraft? Now thanks to Sinterit  3D printing  you can  http://,0,0,0,0
3D Print Monkey,@3d_monkey,2022-12-06T08:13:00.000Z,"Struggling to come up with gift ideas this Christmas? Why not create a cute little gift box, and fill it with the receiver’s favourite things?  https:// #3dprintmonkey #happyprinting #3dprinting #ChristmasGiftIdeas",0,0,0,0
um,@yilingmeowzus,2022-12-05T22:44:55.000Z,gonna  3d print  this video frame by frame,0,0,0,0
Chadd.Dooley32mJHk,@dooley32mjhk,2022-12-06T07:53:06.000Z,Nerdy and Geeky Boy Shorts Panties for Sci Fi Lovers - Sexy Funny Novelty Women's  3D Printed  Lingerie Underwear UPYD8TQ https:// tag=erath-20 …,0,0,0,0
GCustomsCreations,@TheGcustoms,2022-12-05T17:41:32.000Z,"Gaze upon the Light of Sanghelios! This figure was FULLY  3D printed , then hand painted, to create a truly epic Covenant commander   Share if you can!  #halospotlight #halo #xbox #halo2 #halofan #megaconstrux",6,216,35,0
Yonko Fro,@kenfrofro,2022-12-05T19:42:35.000Z,Also restarting my printing biz if you need anything  3d printed . Hmu,0,0,0,0
Laxmikant Khadke,@elkay_mdb,2022-12-06T06:29:49.000Z,"[EU Warehouse] 62% OFF,267.29 Artillery Sidewinder-X2  3D Printer https:// ehouse-62-off%c2%80267-29-artillery-sidewinder-x2-3d-printer/ …",0,0,0,0
bubbleistrouble,@bubbleistrouble,2022-12-06T02:40:44.000Z,3D printed  trash can makes abundent reflective bubbles,0,0,0,0
John Chapman,@JChapman1729,2022-12-06T02:33:06.000Z,World Solar Challenge Car Built Using Stratasys  3D Printed  Parts  http://,0,0,0,0
Idaho STEM Action Center,@IdahoSTEMAC,2022-12-05T20:30:00.000Z,"Thank you, Whittenberger Foundation, for supporting the IDX 3D Design & Fabrication program!  

This grant makes  3D printing  equipment possible for educator training & skill-building for students.  

Volunteer for the 2023 IDX Student Showcase events:  https:// unteer/ …",0,3,0,0
,@Lemon_Kitten,2022-12-06T08:06:24.000Z,Interesting increase in the number of Mickey iterations. The book isn't overly long so I suspect we're going to see a few extra 'flashbacks' to previous iterations and 'death' experiences. Hope they don't cut the scene when he gets out of the  3d printer !  #yesimshallow,1,2,0,0
Joelle Brisland,@joellebrisland,2022-12-06T00:56:00.000Z,How to Start a  3D Printing  Business via  @streetwisejnl https://,0,0,0,0
3d Printing and Painting 3DHP,@JERRY_3DHP,2022-12-06T01:39:09.000Z,https:// SXa-Q …,0,0,0,0
bubbleistrouble,@bubbleistrouble,2022-12-05T18:50:43.000Z,"3D printed  cap makes fat, shinny bubbles",0,0,0,0
bubbleistrouble,@bubbleistrouble,2022-12-06T05:20:46.000Z,"3D printed  cap makes gargantuan, beautiful bubbles",0,0,0,0
FPS DIESEL,@FPSDIESEL,2022-12-05T20:49:42.000Z,"Where is this kind of dedication from my audience? Give me a nokia pre-paid, 500 dollars in monero on a hard wallet, and a  3d printed  glock. I need to go off the grid.",2,38,3,0
MatterHackers,@MatterHackers,2022-12-06T01:37:59.000Z,"Good news - Ultimaker PVA Removal Stations are now available and ready to ship with the purchase of an Ultimaker  3D Printer .

Check out Ultimaker printers here:  https:// nters/ultimaker-3d-printers …",0,4,2,0
StrategicGuy,@StrategicGuy,2022-12-05T19:28:36.000Z,Is  3D Printing  the Answer to America’s Affordable  #Housing  Crisis?  https:// 3d-printing-the-answer-to-americas-affordable-housing-crisis/#.Y45GQ_SDfJU.twitter … #advancedtechnology #innovation #Autodesk #publicworks,0,0,0,0
ゆうま,@yuma777555,2022-12-06T01:57:30.000Z,"「Teaching Tech  3D Printer  Calibration」の設定をしました
設定はこんな感じです #3Dプリンター #3dprinter #KP3S",0,2,0,0
t2wave,@t2wave,2022-12-05T19:40:42.000Z,I have discovered that my  3D printer  does not keep me awake at night.,0,0,0,0
Beagle3280 ζ⃠ NO COMMS DO NOT ASK,@Beagle3280Tube,2022-12-06T02:46:40.000Z,So my current  3D printer  is giving me shit and looking into getting a new one around tax time. I'm looking for recommendations if anyone can provide a good one for me. My current printer is an Ender 3,0,0,0,0
3D Open Hardware,@3DOpenHardware,2022-12-06T08:51:21.000Z,3D Printed  Implants Market growing at a CAGR of 7.5% during -  http:// https://,0,0,0,0
SawyerPrints,@SawyerPrints,2022-12-05T18:00:12.000Z,Just made a unboxing short for  3d printer  Filiment. Go check it out!  http:// #3dprinting #shorts #youtube #ender3 #tech #3dprinter,0,0,0,0
Anay1507,@KinariwalaAnay,2022-12-06T06:31:15.000Z,Fuck  3D printing,0,2,0,0
夕凪㌠,@Yuunagi_DAMEYA,2022-12-06T06:00:42.000Z,1/144 scale model manufactured with  3D printer  is on sale. https:// #144scale #3dprinting,0,4,2,0
Harrison Koonts,@HKoonts,2022-12-06T01:39:08.000Z,The amount of  3D printing  and time involved in this display #LightFight,0,0,0,0
