Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Citi Online,@online_citi,2022-12-22T11:27:04.000Z,3Doodler Create+ Deluxe  3D Printing  Pen Set ORIGINAL UK  https:// create-deluxe-3d-printing-pen-set-original-uk-i106711?utm_source=web_btn_share_ad_on_twitter …,0,0,0,3
bubbleistrouble,@bubbleistrouble,2022-12-22T09:20:49.000Z,"3D printed  trash can makes ridiculously, transparent bubbles",0,0,0,0
Diomy,@diomymxa,2022-12-22T13:15:40.000Z,I read somewhere that said “Dunkin Donut sandwiches taste like their ingredients came from a  3D printer ” and as I eat a wake up wrap I 100% understand what they’re talking about ,0,1,0,45
DD India,@DDIndialive,2022-12-22T06:53:00.000Z,"Agnikul Cosmos, India's first-ever factory to manufacture  3D-printed  rocket

It builds small launch vehicles for use in commercial space missions which will attract the global satellite launch market. @AgnikulCosmos @startupindia Watch here:  https://",6,868,150,42720
Gareth Haylings,@The_Mad_Robot,2022-12-22T15:40:27.000Z,Want a to  3d Print  and customise articulated Gingerbread then head then here's the free model and a few accessories  https:// inger-imp-ginger-interchangeable-model-parts … For more accessories visit https:// ections/TheMadRobot/gingerbread-man-accessory-packs …,0,5,1,481
Meagen Giannios,@mitchmea,2022-12-22T04:26:51.000Z,"Parents and teachers of high school Ss in and around Saskatoon   some of the free boot camps offered by  @saskatooniec  include:  3D printing , autobody, hairstyling, automotive, culinary, 3D animation, and machining!  @prairiespiritsd",0,3,5,1622
PolyU Academy for Interdisciplinary Research,@PAIR_PolyU,2022-12-22T07:34:24.000Z,"Prof. ZHANG Ming, Director of  #RISports , revealed in an exclusive interview with Ta Kung Pao earlier that his team has been working on the custom  additive manufacturing  ( 3D printing ) of various sports equipment such as orthotic insoles.

Further reading:  http:// 22/1202/793124.html …",0,0,0,82
swag wagon,@oohkissykissy,2022-12-22T07:37:47.000Z,"Just remembered this Space Channel 5 fidget spinner I designed in like 2020. Sadly I never got the chance to make it as my  3D printer  broke. You hold onto the ""5"" pieces and the blue thing spins. No idea if it would actually work well as a spinner.  #spacechannel5",0,5,0,164
Cordia_Hoppe28oBpbC,@hoppe28obpbc,2022-12-22T06:49:02.000Z,"The  3D Printing  Cookbook: Tinkercad Edition: 3D Design Lessons for  3D Printing  Classes - in school, after school, or homescho VLOVR58 https:// tag=fanniehammes0c-20 …",0,0,0,3
Luna.Toy42pyIDh,@toy42pyidh,2022-12-22T15:00:06.000Z,"3D Pen Mat, 16 5X8inch Large Foldable Heat-Resistant Silicone  3D Printing  Pen Mat with 3 Patterns Mat and 4 Finger Protectors WY9LFO6 https:// tag=ashburn0f-20 …",0,0,0,7
The Human Future,@The_HumanFuture,2022-12-22T02:22:02.000Z,"#ChatGPT @OpenAI  Help me design the template for a futuristic city with  3D printed  hemp concrete dwellings, and runs on renewable energy like solar and hydroelectric.",0,0,0,99
cas,@cartiercas,2022-12-22T07:49:08.000Z,3D printing  your personality from niche influencers is not “finding yourself”,0,1,0,295
Emmitt.MacejkovicwGpp,@macejkovicwgpp,2022-12-22T06:49:50.000Z,"3D Printing  Logbook: Learn from  3D Printing  Failures and Ensure Continuous Improvement in Print Quality, Maintenance and Spee QMADVLM https:// tag=fanniehammes04-20 …",0,0,0,3
XioneerSystems,@XioneerSystems,2022-12-22T10:51:38.000Z,"During Formnext 2022 Xioneer, Victrex, and Hexagon present an exciting project, “First-Time-Right  3D Printing  of AM200 (PAEK)”. 

It’s a revolutionary way to  3D print  PAEK using amorphous  3D printing  and annealing. 

Join the presentation via link:  https:// f4wxk …",0,2,0,21
Extruder Joe,@ExtruderJoe,2022-12-22T13:08:57.000Z,3D Printing : How NJEDA’s NJ MVP Program Can Help  3D Printing  Manufacturers in New Jersey  https:// s-nj-mvp-program-can-help-3d-printing-manufacturers-in-new-jersey …,0,0,0,11
Knuckles / Sparkshot,@KnucklesSCC,2022-12-21T23:23:03.000Z,L&YR Class 28 (27 superheated) boiler explosion!  3D print  failed spectacularly! ,2,21,2,1850
Pure Tech News,@Pur3Tech,2022-12-22T02:46:23.000Z,This  3D printing  system converts waste sawdust into stunning wooden lamps and guitars #technology #technologynews #technews https:// e/smart-planet/this-3d-printing-system-converts-waste-sawdust-into-stunning-wooden-lamps-and-guitars/#ftag=RSSbaffb68 …,0,0,0,2
Plump Pixel,@Plump_Pixel,2022-12-22T02:56:35.000Z,This gold-capped  3D printed  pen’s unique design is making sustainability sexy  http://,0,0,0,17
Precision Business Insights,@PBInsights,2022-12-22T05:05:41.000Z,According to Precision Business Insights the global  #ceramic #additive #manufacturing  market size was valued at USD 453.2 million in 2021 and is expected to grow at a significant CAGR of 5.9% during the forecast period 2022 to 2028.  https:// /ceramic-additive-manufacturing-market/ …,0,2,2,21
RS Ireland,@RSIreland,2022-12-22T15:05:50.000Z,"Take advantage of a new range of metal  3D printing  applications by upgrading the Ultimaker S5 with the Metal Expansion Kit. Its seamless workflow makes creating stainless steel parts easier, more efficient, and affordable  https://",0,2,0,62
Martin Desimone,@Dr_Desimone,2022-12-22T11:40:45.000Z,"Check out our last article of the year. Antibiotics (if 5.222)

Development of  3D-Printed  Collagen Scaffolds with In-Situ Synthesis of Silver Nanoparticles  https:// @antibioticsmdpi @MDPIOpenAccess  

Welldone  @MunicoySofia @pabloantezana29 @MartinGBellino",0,11,5,424
The Man Called Hondo,@ManCalled_Hondo,2022-12-22T01:20:39.000Z,The Krampus cookies come from a cookie cutter a friend  3D printed,0,4,0,72
Dónal Fogarty,@efficiencyanado,2022-12-22T03:50:54.000Z,"Hooked up InstructGPT to my mate's  3D printer :
""Make some baseball caps to advertise random fictional businesses"".
Forty quid each (includes shipping to mainland UK addresses). All proceeds to  #SaveTheDónalAppeal",0,0,0,249
Flower_ShadowTV,@Flower_ShadowTV,2022-12-22T15:18:29.000Z,I just received a gift from Tiim via Throne Gifts: Official Creality Ender 3  3D Printer  Fully Open Source with Resume Printing Function DIY 3D Printers Printing Size 8.66x8.66x9.84 inch -. Thank you!  https:// #Wishlist #Throne,0,2,1,283
CouponsJoint,@CouponsJoint,2022-12-22T10:43:49.000Z,"Cafago
60% OFF for Zonestar Z9V5 PRO MK4 Upgraded  3D Printer https:// estar-z9v5-pro-mk4-upgraded-3d-printer/ …",0,0,0,2
OP COUPON,@filizilhan944,2022-12-22T10:31:12.000Z,29% off >> $246.84 >>  #Creality  Ender-3 V2 Neo  3D Printer  Geekbuying Coupon Promo Code [UK Warehouse]  https:// 3d/creality-ender-3-v2-neo-3d-printer-geekbuying-coupon-promo-code-uk-warehouse/ …,0,0,0,14
Noah_Wyman27yFjw,@wyman27yfjw,2022-12-22T05:31:27.000Z,"3D Printer  Nozzles, 30PCS Hardened Steel and Brass MK8 Extruder Nozzles 0 2mm, 0 3mm, 0 4mm, 0 5mm, 0 6mm, 0 8mm, 1 0mm with UXOJXHZ https:// tag=raynorharmon-20 …",0,0,0,0
Mona Shen,@Tronxy3d,2022-12-22T01:00:34.000Z,Wow picks!  3D Printer  Parts Ball Bearings 625ZZ 6*16mm Thickness 5mm at $5.50 at  https:// y-piezas-accesorios-para-impresora-3d-rodamientos-de-bolas-6x16mm-de-grosor-5mm …  Choose your wows. ,0,0,0,8
Todas as Notícias,@AllNewsBrasil,2022-12-22T09:20:33.000Z,"Henniu Painel de 5 polegadas PainelDue 5i Integrado Display LCD colorido TouchScreen Controller Compatível com DuetWifi Duet 2 Ethernet  3D Printer  Parts – R$ 308,59

Preço: R$ 308,59(a partir de – Detalhes) PanelDue 5i e 7i são controladores de tela de t…  https://",0,0,0,50
Mk⁷ (Taylor's version),@RMk1895,2022-12-22T09:21:47.000Z,Also offered me a  3d printed  part that I very much would have taken but didnt to look kinda suave,0,1,0,29
Clickbabe,@theReal16067419,2022-12-22T11:16:03.000Z,Facebook is Saying People From Delhi Suffer From Overconsuming  3D-Printed  Butt-Plugs,0,0,0,0
Equispheres Inc.,@equispheres,2022-12-22T02:14:17.000Z,"Metal  additive manufacturing  is taking off. Upgrading  additive manufacturing  to incorporate high-performance metal powder is proven to reduce variability, improve strength, and reduce total manufacturing time, bringing quality and safety to new heights.  https:// tive-manufacturing/ …",0,1,0,113
Sonny.AltenwerthjeTn,@altenwerthjetn,2022-12-22T12:55:27.000Z,Solu LCD 2004 Reprap Prusa I3+ramps1 4+arduino Mega 2560+stepper Driver A4988  3d Printer  Kits for Arduino Reprap//  3d Printer  9BMOR1J https:// tag=candelario25-20 …,0,0,0,22
minori@0xC0FFEE,@minori246,2022-12-22T11:27:06.000Z,3D Printing  CERAMICS with 3DCeram - YouTube,0,1,0,309
The 3D printing belgian #FreeThe3DPGeneral,@3DPBelgian,2022-12-22T09:10:49.000Z,Next Time I'm in the USA I'm plundering  @Ahoworksco  's website,0,2,0,100
Joel Telling - 3D Printing Nerd,@joeltelling,2022-12-22T00:07:42.000Z,"This part in the upcoming Prusa Slicer 2.6 is GAME CHANGING. Editable text you can emboss on a model, and it CONFORMS TO THE GEOMETRY.",11,143,12,16454
Fabbing,@fabbing,2022-12-22T14:43:39.000Z,LEGO Reveals Third  3D Printed  Brick!  http://,0,0,0,40
3D PRINT TECH DESIGN,@AntonMnsson,2022-12-22T07:51:39.000Z,"Work = Reward. Reward = Monkey Smile.
This Monkey Website More Answers Give To Seekers",0,2,0,260
taban horany,@HoranyTaban,2022-12-22T07:25:40.000Z,"German construction manufacturer Peri and Austrian contractor Strabag created Europe's largest  3D-printed  office space

    What will the buildings of the future look like?  Will they have heat pumps,or 'smart screws' that send warnings when they are # https:// nstruction-and-building-services-stories-2022/ …",0,0,0,9
bubbleistrouble,@bubbleistrouble,2022-12-22T10:40:45.000Z,"3D printed  cap makes many, reflective bubbles",0,0,0,0
Easter19DVv,@Easter19D,2022-12-22T07:59:17.000Z,"22PCS 0 4mm MK8 Nozzles  3D Printer  Extruder Nozzle Hardened Steel, Stainless Steel, Brass High Temperature Pointed Wear Resis LIRFGBB https:// tag=israelzulauf-20 …",0,0,0,2
3D ARCH GRAPHIC,@3d_archgraphic,2022-12-22T15:01:47.000Z,3D Printed  Rings Prototyping in UAE #3dprinting #jewelry #prototype  by ARCH GRAPHIC  3D Printing  in UAE https:// #3dprintinginuae #3dprint #uae #dubai,0,3,1,64
PrintWorks 3D,@3d_printworks,2022-12-22T09:32:21.000Z,UV Resin For  3D Printer #dprintinglife #dmodeling https:// d-printer/ …,0,0,0,3
Daddy NeXuS,@DarkangelNexus,2022-12-22T12:45:39.000Z,"My  @digikey #DigiWish  for day 22 is for a laser for my  3d printer : 

DigiKey PN: 4095-CV-LASERMODULE24V1.6W-ND
DigiKey URL:  https:// tail/creality-3d/CV-LASERMODULE-24V-1-6W/16682233 …",0,0,0,19
Hillary_Fritsch17oKiaW,@fritsch17okiaw,2022-12-22T01:20:12.000Z,Nike Girls' Sportswear  3D Printed  Hoodie (Vapor Green) Size XL LQVREXT https:// tag=dorthyupredovic-20 …,0,0,0,3
massareto,@massareto,2022-12-22T06:04:22.000Z,BioLab Studio develops  3D-printed  “bio scaffold” for growing mycelium – Dezeen  https:// /12/22/biolab-studio-develops-3d-printed-bio-scaffold-for-growing-mycelium-dezeen/ …,0,0,0,0
Daily Online Updates,@DOnlineUpdates,2022-12-22T08:25:29.000Z,Creality Ender 5 S1  3D Printer  Review: Merely Competent Among Standout Competition  https:// ality-ender-5-s1-3d-printer-review-merely-competent-among-standout-competition/ …,0,0,0,26
Builder 3D Printers - Large Scale 3D Printers,@builder3Dprint,2022-12-22T07:02:10.000Z,"We would like to thank all our customers, resellers and followers for their support and trust in our Builder Extreme  3D printer  range. A special thank you to our dedicated production team for all their efforts and hard work regarding the production of the brand new 1500 PRO HC",0,0,0,127
Greenhills School,@WeAreGreenhills,2022-12-22T13:42:33.000Z,"Discover the magic of Middle School  3D Printing  Club through this story by Alex Monte-Sano, Greenhills teacher and club advisor.",0,0,0,151
www.AdditiveManufacturing.global,@Additive_global,2022-12-22T13:35:02.000Z,Siemens and GENERA jointly accelerate the transformation to industrial serial applications in the field of  additive manufacturing  via digital light processing  http://,0,0,0,8
Sadye_Walker73jcjN,@walker73jcjn,2022-12-22T12:29:02.000Z,Walsent Unisex Funny  3D Print  Washable Reusable Adjustable Bandanas with 2 Filters Halloween Christmas Festival Party X5ARN2I https:// tag=dibbertjaronlhyatt-20 …,0,0,0,2
KJD_3D_Printer (Real Life Bot),@Kjd3d,2022-12-22T14:08:29.000Z,KJD3D :   Printing is at 25%,0,0,0,0
北岛潜水艇 ❛‿˂̵✧,@yu_commissar,2022-12-22T04:49:19.000Z,"heresy 

but cyma mags dont fit into RS/E&L guns well 

need some additional  3D printing  work to make fit perfectly",0,8,0,463
Jonormous B,@JonormousB,2022-12-22T10:21:05.000Z,"My friend claims that he could print a gun using his  3D printer .
I'm not impressed. 
I've had a Canon printer for years.",0,8,1,168
CNET News,@CNETNews,2022-12-22T00:01:44.000Z,Creality Ender 5 S1  3D Printer  Review: Merely Competent Among Standout Competition  https://,0,0,0,2928
VersedPrints,@Rainbowayy,2022-12-22T03:49:23.000Z,Need to prototype 1-100 units of an item? Our  3D printing  services are perfect for quick iterations and cost-effective! Get a free quote and let us help you create the perfect prototype.  #3Dprinting #Prototype #Manufacturing #CostEffective Rech out:  https:// e-printing …,0,1,0,16
Mustangs,@BrickMemorialHS,2022-12-22T14:29:56.000Z,"Work Based Learning and STEM joining forces to make holiday ornaments using a Vacuum Former and  3D printer  - each takes about 6 hours to make!  Great job, Mustangs!",0,6,1,652
