Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
FUSE 7,@Fuse716,2022-11-28T15:27:14.000Z," *** Christmas Campaign ***  Get an NFT at FUSE 7 and grab an Ethereum-Keychain.

The video shows you the  3D printing !",0,0,0,0
The 3D Print General,@3DPrintGeneral,2022-11-28T16:04:00.000Z,"Finally, a practical  3d printed  gun",1,45,2,0
bubbleistrouble,@bubbleistrouble,2022-11-28T09:40:43.000Z,"3D printed  trash can makes big, ephemeral bubbles",0,0,0,0
"David ""Stargate Genius Leader"" Hewlett",@dhewlett,2022-11-28T16:37:57.000Z,"Kid’s been up all night with a wretched cough and fever, dog ate my socks and this was the blue doggie I was  3D printing  for one of my sister’s students…curse you ABS filament!? You’re smelly and I can never get you to print properly!!?",59,179,5,0
OzBargain,@ozbargain,2022-11-28T08:56:28.000Z,tanksinatra: Voxelab Aquila X2  3D Printer  $211.37 Delivered @ eBay  https://,0,0,0,0
Alain Pierre Gonzalez Almaraz,@AlainAlmaraz,2022-11-28T15:50:16.000Z,"Hello,  @LatinXChem ! I'm Pierre and I'm thrilled to share with you my work "" 3D printed  device for measuring contact angle of metal-organic frameworks"" #LatinXChem22 #LXChem22 #LatinXChemEdu #Edu03 #UANL #LXChemEdu Enter link to see the interactive elements https:// 0010040964/interactive-content-3d-printed-device-for-measuring-contact-angle-of-metal-organic-framewo …",7,89,13,0
3D PRINT TECH DESIGN,@AntonMnsson,2022-11-28T08:21:26.000Z,"Shouldn't  @printablescom  swap who's hosting the  @3DBenchy  model? a bit confusing when crediting  @CreativeTools , but prusas upload is prioritized over CTs account =)",0,2,0,0
GeneseoChem,@GeneseoChem,2022-11-28T13:16:38.000Z,"SUNY Geneseo CHEM329: Topics in Physical Chemisry Class presents "" 3D Printing  Products Exhibition"" 11/28 ~ 12/2 at Kinetic Gallery",0,0,0,0
NSE Imports,@NSEImports,2022-11-28T14:05:27.000Z,TWO TREES Black 2020 Profile X-axis Synchronous Belt Tensioner for  3D Printer  V-Slot Framework selling at £14.99 https:// profile-x-axis-belt-tensioner … #nseimports,0,0,0,0
Department of Green Affairs,@ronniemandias,2022-11-28T08:29:20.000Z,crocheting is  3D printing  for grandmas from what i gather,2,17,0,0
3D Printing @𝟑𝐃𝐚𝐛𝐥𝐞,@3Dable,2022-11-28T08:52:37.000Z,#3Dable  »What Are the Future Trends of  Additive Manufacturing  in Europe?«  https:// tive-manufacturing-24112022/ … #3Dp #3Dprinting #3Dprinter #Prototyping,0,0,0,0
Sadye_Walker73jcjN,@walker73jcjn,2022-11-28T09:43:15.000Z,Creating 3D Models for  3D Printing  Using OpenSCAD V8XNXHO https:// tag=cullman-20 …,0,0,0,0
3DPRobo,@3dprinterRobo,2022-11-28T11:37:06.000Z,Meltio improves the usability of LMD  3D printing  with new Horizon software and Laser Calibration System  http://,0,0,0,0
泳衣,@swymsuyt,2022-11-28T08:42:31.000Z,"uwhejdjdjdjw i wanna do so many things before the next semester. i have a month to possibly learn  3d printing , rhino modelling, dremel tool and soldering",0,5,0,0
FUSE 7,@Fuse716,2022-11-28T15:22:54.000Z,3D printed  Ethereum-Keychain. A promotion from FUSE 7! #nft #nftart #nftartist #nfts #nftcollector #nftcommunity #cryptoart #cryptoartist #nftanimation #digitalart #openseanft #raribleNFT,1,5,2,0
